state,move,class
3rr1k1/pp3pp1/7p/3pn3/4nq2/2P1NB1P/PP2QPP1/2R1R1K1 b - - 4 24,e4g5,1
3rr1k1/pp3pp1/7p/3pn1n1/5qB1/2P1N2P/PP2QPP1/2R1R1K1 b - - 6 25,h6h5,1
3rr1k1/pp3pp1/8/3pn1nB/5q2/2P1N2P/PP2QPP1/2R1R1K1 b - - 0 26,g7g6,1
3rr1k1/pp3p2/6p1/3pn1nB/5q2/2P1N2P/PP2QPP1/3RR1K1 b - - 1 27,g6h5,1
3rr1k1/pp3p2/8/3pn1nQ/5q2/2P1N2P/PP3PP1/3RR1K1 b - - 0 28,e8e6,1
3r2k1/pp3p2/4r3/3pn1nQ/3R1q2/2P1N2P/PP3PP1/4R1K1 b - - 2 29,g5e4,1
3r2k1/pp3p2/4r3/3pnQ2/3Rnq2/2P1N2P/PP3PP1/4R1K1 b - - 4 30,f4f5,1
3r2k1/pp3p2/4r3/3pnN2/3Rn3/2P4P/PP3PP1/4R1K1 b - - 0 31,e5c6,1
3r2k1/pp3p2/2n1r3/3p1N2/4n3/2P4P/PP3PP1/3RR1K1 b - - 2 32,e4d6,1
3r2k1/pp3p2/2nnr3/3p4/8/2P3NP/PP3PP1/3RR1K1 b - - 4 33,e6e1,1
3r2k1/pp3p2/2nn4/3p4/8/2P3NP/PP3PP1/4R1K1 b - - 0 34,d5d4,1
3r2k1/pp3p2/2nn4/8/3P4/6NP/PP3PP1/4R1K1 b - - 0 35,d6b5,1
3r2k1/pp3p2/2n5/1n6/3P4/6NP/PP3PP1/4RK2 b - - 2 36,d8d4,1
6k1/pp3p2/2n5/1n3N2/3r4/7P/PP3PP1/4RK2 b - - 1 37,d4d5,1
6k1/pp2Np2/2n5/1n1r4/8/7P/PP3PP1/4RK2 b - - 3 38,c6e7,1
6k1/pp2Rp2/8/1n1r4/8/7P/PP3PP1/5K2 b - - 0 39,b5d6,1
6k1/pp2Rp2/3n4/3r4/8/7P/PP2KPP1/8 b - - 2 40,d5a5,1
6k1/pp1R1p2/3n4/r7/8/7P/PP2KPP1/8 b - - 4 41,d6c4,1
6k1/pR3p2/8/r7/2n5/7P/PP2KPP1/8 b - - 0 42,a5a2,1
6k1/p1R2p2/8/8/2n5/7P/rP2KPP1/8 b - - 1 43,c4b2,1
6k1/p1R2p2/8/8/8/7P/rn1K1PP1/8 b - - 1 44,b2c4,1
6k1/p1R2p2/8/8/2n5/3K3P/r4PP1/8 b - - 3 45,c4b6,1
6k1/p4p2/1n6/8/8/3K3P/r1R2PP1/8 b - - 5 46,a2a3,1
6k1/p4p2/1n6/8/3K4/r6P/2R2PP1/8 b - - 7 47,g8g7,1
8/p4pk1/1n6/2K5/8/r6P/2R2PP1/8 b - - 9 48,b6d7,1
8/p2n1pk1/8/8/1K6/r6P/2R2PP1/8 b - - 11 49,a3a1,1
8/p2n1pk1/8/8/8/1K5P/2R2PP1/r7 b - - 13 50,a7a5,1
8/3n1pk1/8/p7/8/1K3P1P/2R3P1/r7 b - - 0 51,g7g6,1
8/3n1p2/6k1/p7/8/1K3P1P/3R2P1/r7 b - - 2 52,d7c5,1
8/5p2/6k1/p1n5/2K5/5P1P/3R2P1/r7 b - - 4 53,c5e6,1
8/5p2/4n1k1/p7/2K4P/5P2/3R2P1/r7 b - - 0 54,a5a4,1
8/5p2/4n1k1/3R4/p1K4P/5P2/6P1/r7 b - - 1 55,a1h1,1
8/5p2/4n1k1/3R4/p1K4P/5PP1/8/7r b - - 0 56,h1h3,1
8/5p2/4n1k1/3R4/p1K2P1P/6Pr/8/8 b - - 0 57,e6g7,1
8/5pn1/6k1/8/p1K2P1P/3R2Pr/8/8 b - - 2 58,f7f6,1
8/6n1/5pk1/8/p1K2PPP/3R3r/8/8 b - - 0 59,h3h4,1
8/6n1/5pk1/8/p1K2PPr/6R1/8/8 b - - 1 60,h4h2,1
8/6n1/5pk1/8/pK3PP1/6R1/7r/8 b - - 3 61,h2f2,1
8/6n1/5pk1/5P2/pK4P1/6R1/5r2/8 b - - 0 62,g6g5,1
8/6n1/5p2/5Pk1/K5P1/6R1/5r2/8 b - - 0 63,f2f4,1
8/6n1/5p2/1K3Pk1/5rP1/6R1/8/8 b - - 2 64,f4g4,1
8/6n1/5p2/1K3Pk1/6r1/7R/8/8 b - - 1 65,g5f5,1
8/6n1/2K2p2/5k2/6r1/7R/8/8 b - - 1 66,f5e5,1
8/6n1/2K2p2/4k3/6r1/4R3/8/8 b - - 3 67,g4e4,1
8/6n1/2K2p2/4k3/4r3/3R4/8/8 b - - 5 68,f6f5,1
8/6n1/2K5/3Rkp2/4r3/8/8/8 b - - 1 69,e5f6,1
8/6n1/2K2k2/5p2/4r3/3R4/8/8 b - - 3 70,g7e6,1
8/8/2K1nk2/5p2/4r3/8/3R4/8 b - - 5 71,f5f4,1
8/8/2K1nk2/8/4rp2/3R4/8/8 b - - 1 72,e4d4,1
8/8/2K1nk2/8/3r1p2/7R/8/8 b - - 3 73,f6f5,1
8/8/2K1n3/5k2/3r1p2/R7/8/8 b - - 5 74,f5g4,1
8/8/2K1n3/8/3r1pk1/8/8/R7 b - - 7 75,f4f3,1
8/8/2K1n3/8/3r2k1/5p2/8/5R2 b - - 1 76,g4g3,1
8/8/2K1n3/8/3r4/5pk1/8/6R1 b - - 3 77,g3h3,1
8/8/1K2n3/8/3r4/5p1k/8/6R1 b - - 5 78,f3f2,1
8/8/1K2n3/8/3r4/7k/5p2/1R6 b - - 1 79,h3g2,1
8/8/1K2n3/8/3r4/8/1R3pk1/8 b - - 3 80,g2g1,1
8/8/1K2n3/8/3r4/8/5p2/1R4k1 b - - 5 81,f2f1q,1
8/8/1K2n3/8/3r4/8/8/5Rk1 b - - 0 82,g1f1,1
8/8/4n3/K7/3r4/8/8/5k2 b - - 1 83,f1e2,1
8/8/4n3/1K6/3r4/8/4k3/8 b - - 3 84,e2d3,1
8/8/1K2n3/8/3r4/3k4/8/8 b - - 5 85,d4d6,1
8/K7/3rn3/8/8/3k4/8/8 b - - 7 86,d3c4,1
1K6/8/3rn3/8/2k5/8/8/8 b - - 9 87,c4b5,1
8/1K6/3rn3/1k6/8/8/8/8 b - - 11 88,d6d8,1
3r4/K7/4n3/1k6/8/8/8/8 b - - 13 89,b5c6,1
3r4/8/K1k1n3/8/8/8/8/8 b - - 15 90,d8a8,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,1
rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,b1c3,1
rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,d2d4,1
rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,c3e4,1
rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,e4f6,1
rnbqkb1r/pp2pp1p/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR w KQkq - 0 6,g1f3,1
rnbqkbr1/pp2pp1p/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R w KQq - 2 7,d1d3,1
rn1qkbr1/pp2pp1p/2p2p2/8/3P2b1/3Q1N2/PPP2PPP/R1B1KB1R w KQq - 4 8,d3h7,1
rn1qkb2/pp2pprQ/2p2p2/8/3P2b1/5N2/PPP2PPP/R1B1KB1R w KQq - 1 9,h7d3,1
r2qkb2/pp2ppr1/n1p2p2/8/3P2b1/3Q1N2/PPP2PPP/R1B1KB1R w KQq - 3 10,h2h3,1
r2qkb2/pp2ppr1/n1p2p2/7b/3P4/3Q1N1P/PPP2PP1/R1B1KB1R w KQq - 1 11,c1h6,1
r2qkbr1/pp2pp2/n1p2p1B/7b/3P4/3Q1N1P/PPP2PP1/R3KB1R w KQq - 3 12,d3h7,1
r2qkb2/pp2pp1Q/n1p2prB/7b/3P4/5N1P/PPP2PP1/R3KB1R w KQq - 5 13,h6f8,1
r2qkB2/pp2pp1Q/n1p2pr1/8/3P4/5b1P/PPP2PP1/R3KB1R w KQq - 0 14,g2f3,1
r2q1k2/pp2pp1Q/n1p2pr1/8/3P4/5P1P/PPP2P2/R3KB1R w KQ - 0 15,f1c4,1
r2q1k2/pp3p1Q/n1p1ppr1/8/2BP4/5P1P/PPP2P2/R3K2R w KQ - 0 16,e1c1,1
r4k2/pp3p1Q/n1p1ppr1/q7/2BP4/5P1P/PPP2P2/2KR3R w - - 2 17,h7h8,1
r4krQ/pp3p2/n1p1pp2/q7/2BP4/5P1P/PPP2P2/2KR3R w - - 4 18,h8f6,1
r4kr1/pp3p2/n1p1pQ2/6q1/2BP4/5P1P/PPP2P2/2KR3R w - - 1 19,f6g5,1
r4k2/pp3p2/n1p1p3/6r1/2BP4/5P1P/PPP2P2/2KR3R w - - 0 20,h3h4,1
r4k2/pp3p2/n1p1p3/7r/2BP3P/5P2/PPP2P2/2KR3R w - - 1 21,d1g1,1
r4k2/ppn2p2/2p1p3/7r/2BP3P/5P2/PPP2P2/2K3RR w - - 3 22,g1g5,1
r4k2/ppn2p2/2p1p2r/6R1/2BP3P/5P2/PPP2P2/2K4R w - - 5 23,f3f4,1
r7/ppn1kp2/2p1p2r/6R1/2BP1P1P/8/PPP2P2/2K4R w - - 1 24,h4h5,1
3r4/ppn1kp2/2p1p2r/6RP/2BP1P2/8/PPP2P2/2K4R w - - 1 25,c2c3,1
3r4/p1n1kp2/2p1p2r/1p4RP/2BP1P2/2P5/PP3P2/2K4R w - - 0 26,c4e2,1
3r4/p3kp2/2p1p2r/1p1n2RP/3P1P2/2P5/PP2BP2/2K4R w - - 2 27,e2f3,1
7r/p3kp2/2p1p2r/1p1n2RP/3P1P2/2P2B2/PP3P2/2K4R w - - 4 28,c1d2,1
7r/p3kp1r/2p1p3/1p1n2RP/3P1P2/2P2B2/PP1K1P2/7R w - - 6 29,h1h4,1
7r/p3kp2/2p1p2r/1p1n2RP/3P1P1R/2P2B2/PP1K1P2/8 w - - 8 30,b2b3,1
3r4/p3kp2/2p1p2r/1p1n2RP/3P1P1R/1PP2B2/P2K1P2/8 w - - 1 31,a2a3,1
3r4/p4p2/2p1pk1r/1p1n2RP/3P1P1R/PPP2B2/3K1P2/8 w - - 1 32,g5e5,1
3r4/5p2/2p1pk1r/pp1nR2P/3P1P1R/PPP2B2/3K1P2/8 w - - 0 33,f3e4,1
3r4/5p2/2p1pk1r/p2nR2P/1p1PBP1R/PPP5/3K1P2/8 w - - 0 34,c3b4,1
3r4/5p2/2p1pk1r/3nR2P/1p1PBP1R/PP6/3K1P2/8 w - - 0 35,a3a4,1
3r4/4kp2/2p1p2r/3nR2P/Pp1PBP1R/1P6/3K1P2/8 w - - 1 36,f4f5,1
6r1/4kp2/2p1p2r/3nRP1P/Pp1PB2R/1P6/3K1P2/8 w - - 1 37,h4h1,1
6r1/5p2/2pkp2r/3nRP1P/Pp1PB3/1P6/3K1P2/7R w - - 3 38,d2d3,1
6r1/5p2/3kp2r/2pnRP1P/Pp1PB3/1P1K4/5P2/7R w - - 0 39,a4a5,1
6r1/5p2/3kp2r/P1p1RP1P/1p1PBn2/1P1K4/5P2/7R w - - 1 40,d3c4,1
6r1/5p2/3kp2r/P3RP1P/1pKpBn2/1P6/5P2/7R w - - 0 41,e5b5,1
6r1/5p2/3kp2r/PR3P1P/1pK1Bn2/1P1p4/5P2/7R w - - 0 42,a5a6,1
6r1/5p2/P2kp3/1R3P1r/1pK1Bn2/1P1p4/5P2/7R w - - 0 43,h1h5,1
2r5/5p2/P2kp3/1R3P1R/1pK1Bn2/1P1p4/5P2/8 w - - 1 44,c4b4,1
2r5/5p2/P2kp3/1R3P1n/1K2B3/1P1p4/5P2/8 w - - 0 45,f5e6,1
2r5/8/P2kp3/1R5n/1K2B3/1P1p4/5P2/8 w - - 0 46,b5h5,1
2r5/8/P2kp3/7R/1K2B3/1P6/3p1P2/8 w - - 0 47,e4f3,1
5r2/8/P2kp3/7R/1K6/1P3B2/3p1P2/8 w - - 2 48,a6a7,1
r7/P7/3kp3/7R/1K6/1P3B2/3p1P2/8 w - - 1 49,h5h7,1
r7/P6R/3k4/4p3/1K6/1P3B2/3p1P2/8 w - - 0 50,b4b5,1
r7/P6R/4k3/1K2p3/8/1P3B2/3p1P2/8 w - - 2 51,b5b6,1
6r1/P6R/1K2k3/4p3/8/1P3B2/3p1P2/8 w - - 4 52,b6b7,1
6r1/PK5R/8/4pk2/8/1P3B2/3p1P2/8 w - - 6 53,a7a8q,1
r7/1K5R/8/4pk2/8/1P3B2/3p1P2/8 w - - 0 54,b7a8,1
K7/7R/8/5k2/4p3/1P3B2/3p1P2/8 w - - 0 55,f3d1,1
K7/7R/4k3/8/4p3/1P6/3p1P2/3B4 w - - 2 56,h7h5,1
K7/8/3k4/7R/4p3/1P6/3p1P2/3B4 w - - 4 57,b3b4,1
K7/8/2k5/7R/1P2p3/8/3p1P2/3B4 w - - 1 58,a8a7,1
8/K2k4/8/7R/1P2p3/8/3p1P2/3B4 w - - 3 59,b4b5,1
8/K2k4/8/1P5R/8/4p3/3p1P2/3B4 w - - 0 60,f2e3,1
8/K7/3k4/1P5R/8/4P3/3p4/3B4 w - - 1 61,b5b6,1
8/K3k3/1P6/7R/8/4P3/3p4/3B4 w - - 1 62,b6b7,1
8/KP6/3k4/7R/8/4P3/3p4/3B4 w - - 1 63,b7b8q,1
1Q6/K3k3/8/7R/8/4P3/3p4/3B4 w - - 1 64,b8e5,1
5k2/K7/8/4Q2R/8/4P3/3p4/3B4 w - - 3 65,h5h8,1
7R/K4k2/8/4Q3/8/4P3/3p4/3B4 w - - 5 66,d1h5,1
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c6,0
rnbqkbnr/pp1ppppp/2p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,d7d5,0
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 3,d5e4,0
rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR b KQkq - 0 4,g8f6,0
rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR b KQkq - 0 5,g7f6,0
rnbqkb1r/pp2pp1p/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQkq - 1 6,h8g8,0
rnbqkbr1/pp2pp1p/2p2p2/8/3P4/3Q1N2/PPP2PPP/R1B1KB1R b KQq - 3 7,c8g4,0
rn1qkbr1/pp2pp1Q/2p2p2/8/3P2b1/5N2/PPP2PPP/R1B1KB1R b KQq - 0 8,g8g7,0
rn1qkb2/pp2ppr1/2p2p2/8/3P2b1/3Q1N2/PPP2PPP/R1B1KB1R b KQq - 2 9,b8a6,0
r2qkb2/pp2ppr1/n1p2p2/8/3P2b1/3Q1N1P/PPP2PP1/R1B1KB1R b KQq - 0 10,g4h5,0
r2qkb2/pp2ppr1/n1p2p1B/7b/3P4/3Q1N1P/PPP2PP1/R3KB1R b KQq - 2 11,g7g8,0
r2qkbr1/pp2pp1Q/n1p2p1B/7b/3P4/5N1P/PPP2PP1/R3KB1R b KQq - 4 12,g8g6,0
r2qkB2/pp2pp1Q/n1p2pr1/7b/3P4/5N1P/PPP2PP1/R3KB1R b KQq - 0 13,h5f3,0
r2qkB2/pp2pp1Q/n1p2pr1/8/3P4/5P1P/PPP2P2/R3KB1R b KQq - 0 14,e8f8,0
r2q1k2/pp2pp1Q/n1p2pr1/8/2BP4/5P1P/PPP2P2/R3K2R b KQ - 1 15,e7e6,0
r2q1k2/pp3p1Q/n1p1ppr1/8/2BP4/5P1P/PPP2P2/2KR3R b - - 1 16,d8a5,0
r4k1Q/pp3p2/n1p1ppr1/q7/2BP4/5P1P/PPP2P2/2KR3R b - - 3 17,g6g8,0
r4kr1/pp3p2/n1p1pQ2/q7/2BP4/5P1P/PPP2P2/2KR3R b - - 0 18,a5g5,0
r4kr1/pp3p2/n1p1p3/6Q1/2BP4/5P1P/PPP2P2/2KR3R b - - 0 19,g8g5,0
r4k2/pp3p2/n1p1p3/6r1/2BP3P/5P2/PPP2P2/2KR3R b - - 0 20,g5h5,0
r4k2/pp3p2/n1p1p3/7r/2BP3P/5P2/PPP2P2/2K3RR b - - 2 21,a6c7,0
r4k2/ppn2p2/2p1p3/6Rr/2BP3P/5P2/PPP2P2/2K4R b - - 4 22,h5h6,0
r4k2/ppn2p2/2p1p2r/6R1/2BP1P1P/8/PPP2P2/2K4R b - - 0 23,f8e7,0
r7/ppn1kp2/2p1p2r/6RP/2BP1P2/8/PPP2P2/2K4R b - - 0 24,a8d8,0
3r4/ppn1kp2/2p1p2r/6RP/2BP1P2/2P5/PP3P2/2K4R b - - 0 25,b7b5,0
3r4/p1n1kp2/2p1p2r/1p4RP/3P1P2/2P5/PP2BP2/2K4R b - - 1 26,c7d5,0
3r4/p3kp2/2p1p2r/1p1n2RP/3P1P2/2P2B2/PP3P2/2K4R b - - 3 27,d8h8,0
7r/p3kp2/2p1p2r/1p1n2RP/3P1P2/2P2B2/PP1K1P2/7R b - - 5 28,h6h7,0
7r/p3kp1r/2p1p3/1p1n2RP/3P1P1R/2P2B2/PP1K1P2/8 b - - 7 29,h7h6,0
7r/p3kp2/2p1p2r/1p1n2RP/3P1P1R/1PP2B2/P2K1P2/8 b - - 0 30,h8d8,0
3r4/p3kp2/2p1p2r/1p1n2RP/3P1P1R/PPP2B2/3K1P2/8 b - - 0 31,e7f6,0
3r4/p4p2/2p1pk1r/1p1nR2P/3P1P1R/PPP2B2/3K1P2/8 b - - 2 32,a7a5,0
3r4/5p2/2p1pk1r/pp1nR2P/3PBP1R/PPP5/3K1P2/8 b - - 1 33,b5b4,0
3r4/5p2/2p1pk1r/p2nR2P/1P1PBP1R/PP6/3K1P2/8 b - - 0 34,a5b4,0
3r4/5p2/2p1pk1r/3nR2P/Pp1PBP1R/1P6/3K1P2/8 b - - 0 35,f6e7,0
3r4/4kp2/2p1p2r/3nRP1P/Pp1PB2R/1P6/3K1P2/8 b - - 0 36,d8g8,0
6r1/4kp2/2p1p2r/3nRP1P/Pp1PB3/1P6/3K1P2/7R b - - 2 37,e7d6,0
6r1/5p2/2pkp2r/3nRP1P/Pp1PB3/1P1K4/5P2/7R b - - 4 38,c6c5,0
6r1/5p2/3kp2r/P1pnRP1P/1p1PB3/1P1K4/5P2/7R b - - 0 39,d5f4,0
6r1/5p2/3kp2r/P1p1RP1P/1pKPBn2/1P6/5P2/7R b - - 2 40,c5d4,0
6r1/5p2/3kp2r/PR3P1P/1pKpBn2/1P6/5P2/7R b - - 1 41,d4d3,0
6r1/5p2/P2kp2r/1R3P1P/1pK1Bn2/1P1p4/5P2/7R b - - 0 42,h6h5,0
6r1/5p2/P2kp3/1R3P1R/1pK1Bn2/1P1p4/5P2/8 b - - 0 43,g8c8,0
2r5/5p2/P2kp3/1R3P1R/1K2Bn2/1P1p4/5P2/8 b - - 0 44,f4h5,0
2r5/5p2/P2kP3/1R5n/1K2B3/1P1p4/5P2/8 b - - 0 45,f7e6,0
2r5/8/P2kp3/7R/1K2B3/1P1p4/5P2/8 b - - 0 46,d3d2,0
2r5/8/P2kp3/7R/1K6/1P3B2/3p1P2/8 b - - 1 47,c8f8,0
5r2/P7/3kp3/7R/1K6/1P3B2/3p1P2/8 b - - 0 48,f8a8,0
r7/P6R/3kp3/8/1K6/1P3B2/3p1P2/8 b - - 2 49,e6e5,0
r7/P6R/3k4/1K2p3/8/1P3B2/3p1P2/8 b - - 1 50,d6e6,0
r7/P6R/1K2k3/4p3/8/1P3B2/3p1P2/8 b - - 3 51,a8g8,0
6r1/PK5R/4k3/4p3/8/1P3B2/3p1P2/8 b - - 5 52,e6f5,0
Q5r1/1K5R/8/4pk2/8/1P3B2/3p1P2/8 b - - 0 53,g8a8,0
K7/7R/8/4pk2/8/1P3B2/3p1P2/8 b - - 0 54,e5e4,0
K7/7R/8/5k2/4p3/1P6/3p1P2/3B4 b - - 1 55,f5e6,0
K7/8/4k3/7R/4p3/1P6/3p1P2/3B4 b - - 3 56,e6d6,0
K7/8/3k4/7R/1P2p3/8/3p1P2/3B4 b - - 0 57,d6c6,0
8/K7/2k5/7R/1P2p3/8/3p1P2/3B4 b - - 2 58,c6d7,0
8/K2k4/8/1P5R/4p3/8/3p1P2/3B4 b - - 0 59,e4e3,0
8/K2k4/8/1P5R/8/4P3/3p4/3B4 b - - 0 60,d7d6,0
8/K7/1P1k4/7R/8/4P3/3p4/3B4 b - - 0 61,d6e7,0
8/KP2k3/8/7R/8/4P3/3p4/3B4 b - - 0 62,e7d6,0
1Q6/K7/3k4/7R/8/4P3/3p4/3B4 b - - 0 63,d6e7,0
8/K3k3/8/4Q2R/8/4P3/3p4/3B4 b - - 2 64,e7f8,0
5k1R/K7/8/4Q3/8/4P3/3p4/3B4 b - - 4 65,f8f7,0
7R/K4k2/8/4Q2B/8/4P3/3p4/8 b - - 6 66,,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,0
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,g1f3,0
rnbqkbnr/ppp2ppp/4p3/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,e4e5,0
rnbqkbnr/pp3ppp/4p3/2ppP3/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4,c2c3,0
r1bqkbnr/pp3ppp/2n1p3/2ppP3/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 1 5,d2d4,0
r2qkbnr/pp1b1ppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 1 6,f1e2,0
r2qkb1r/pp1bnppp/2n1p3/2ppP3/3P4/2P2N2/PP2BPPP/RNBQK2R w KQkq - 3 7,e1g1,0
r2qkb1r/pp1b1ppp/2n1p3/2ppPn2/3P4/2P2N2/PP2BPPP/RNBQ1RK1 w kq - 5 8,b1a3,0
r2qkb1r/pp1b1ppp/2n1p3/3pPn2/3p4/N1P2N2/PP2BPPP/R1BQ1RK1 w kq - 0 9,c3d4,0
2rqkb1r/pp1b1ppp/2n1p3/3pPn2/3P4/N4N2/PP2BPPP/R1BQ1RK1 w k - 1 10,a3c2,0
2r1kb1r/pp1b1ppp/1qn1p3/3pPn2/3P4/5N2/PPN1BPPP/R1BQ1RK1 w k - 3 11,a1b1,0
2r1kb1r/1p1b1ppp/pqn1p3/3pPn2/3P4/5N2/PPN1BPPP/1RBQ1RK1 w k - 0 12,b2b4,0
2r1k2r/1p1bbppp/pqn1p3/3pPn2/1P1P4/5N2/P1N1BPPP/1RBQ1RK1 w k - 1 13,e2d3,0
2r2rk1/1p1bbppp/pqn1p3/3pPn2/1P1P4/3B1N2/P1N2PPP/1RBQ1RK1 w - - 3 14,c1d2,0
2r2rk1/1p1bbp1p/pqn1p1p1/3pPn2/1P1P4/3B1N2/P1NB1PPP/1R1Q1RK1 w - - 0 15,a2a4,0
2r1r1k1/1p1bbp1p/pqn1p1p1/3pPn2/PP1P4/3B1N2/2NB1PPP/1R1Q1RK1 w - - 1 16,f1e1,0
2rqr1k1/1p1bbp1p/p1n1p1p1/3pPn2/PP1P4/3B1N2/2NB1PPP/1R1QR1K1 w - - 3 17,h2h3,0
2rqr1k1/3bbp1p/p1n1p1p1/1p1pPn2/PP1P4/3B1N1P/2NB1PP1/1R1QR1K1 w - - 0 18,a4a5,0
2rqr3/3bbpkp/p1n1p1p1/Pp1pPn2/1P1P4/3B1N1P/2NB1PP1/1R1QR1K1 w - - 1 19,b1b3,0
2rqr3/3bbpkp/p1n1p1p1/Pp1pP3/1P1P3n/1R1B1N1P/2NB1PP1/3QR1K1 w - - 3 20,f3h4,0
2rqr3/3b1pkp/p1n1p1p1/Pp1pP3/1P1P3b/1R1B3P/2NB1PP1/3QR1K1 w - - 0 21,g2g3,0
2rqr3/3bbpkp/p1n1p1p1/Pp1pP3/1P1P4/1R1B2PP/2NB1P2/3QR1K1 w - - 1 22,d2e3,0
2rqr3/3bbpk1/p1n1p1pp/Pp1pP3/1P1P4/1R1BB1PP/2N2P2/3QR1K1 w - - 0 23,d1d2,0
2rq3r/3bbpk1/p1n1p1pp/Pp1pP3/1P1P4/1R1BB1PP/2NQ1P2/4R1K1 w - - 2 24,f2f4,0
2rq1b1r/3b1pk1/p1n1p1pp/Pp1pP3/1P1P1P2/1R1BB1PP/2NQ4/4R1K1 w - - 1 25,e1b1,0
2rq1b1r/3bnpk1/p3p1pp/Pp1pP3/1P1P1P2/1R1BB1PP/2NQ4/1R4K1 w - - 3 26,c2e1,0
3q1b1r/3bnpk1/p3p1pp/Pp1pP3/1PrP1P2/1R1BB1PP/3Q4/1R2N1K1 w - - 5 27,e3f2,0
3q1b1r/3b1pk1/p1n1p1pp/Pp1pP3/1PrP1P2/1R1B2PP/3Q1B2/1R2N1K1 w - - 7 28,g1h2,0
5b1r/3bqpk1/p1n1p1pp/Pp1pP3/1PrP1P2/1R1B2PP/3Q1B1K/1R2N3 w - - 9 29,e1c2,0
3q1b1r/3b1pk1/p1n1p1pp/Pp1pP3/1PrP1P2/1R1B2PP/2NQ1B1K/1R6 w - - 11 30,c2e1,0
2bq1b1r/5pk1/p1n1p1pp/Pp1pP3/1PrP1P2/1R1B2PP/3Q1B1K/1R2N3 w - - 13 31,e1f3,0
3q1b1r/1b3pk1/p1n1p1pp/Pp1pP3/1PrP1P2/1R1B1NPP/3Q1B1K/1R6 w - - 15 32,h2g2,0
3q1b1r/1b3pk1/p3p1pp/Pp1pP3/1nrP1P2/1R1B1NPP/3Q1BK1/1R6 w - - 0 33,d3c4,0
3q1b1r/1b3pk1/p3p1pp/Pp2P3/1npP1P2/1R3NPP/3Q1BK1/1R6 w - - 0 34,b3b4,0
5b1r/1b3pk1/p3p1pp/qp2P3/1RpP1P2/5NPP/3Q1BK1/1R6 w - - 0 35,b4b2,0
5b1r/1b3pk1/p3p1pp/qp2P3/3P1P2/2p2NPP/1R1Q1BK1/1R6 w - - 0 36,b2a2,0
7r/1b3pk1/p3p1pp/qp2P3/3P1P2/b1p2NPP/R2Q1BK1/1R6 w - - 2 37,d2d3,0
7r/1b3pk1/p3p1pp/q3P3/1p1P1P2/b1pQ1NPP/R4BK1/1R6 w - - 0 38,g3g4,0
2r5/1b3pk1/p3p1pp/q3P3/1p1P1PP1/b1pQ1N1P/R4BK1/1R6 w - - 1 39,a2c2,0
2r5/1b3pk1/p3p1pp/3qP3/1p1P1PP1/b1pQ1N1P/2R2BK1/1R6 w - - 3 40,b1e1,0
2r5/1b3pk1/4p1pp/p2qP3/1p1P1PP1/b1pQ1N1P/2R2BK1/4R3 w - - 0 41,e1e3,0
2r5/1b3pk1/4p1pp/p2qP3/1p1P1PP1/2pQRN1P/1bR2BK1/8 w - - 2 42,f4f5,0
2r5/1b3pk1/4p1pp/3qPP2/pp1P2P1/2pQRN1P/1bR2BK1/8 w - - 0 43,f5g6,0
2r5/1b4k1/4p1pp/3qP3/pp1P2P1/2pQRN1P/1bR2BK1/8 w - - 0 44,g2g3,0
2r5/1b4k1/4p2p/3qP1p1/pp1P2P1/2pQRNKP/1bR2B2/8 w - - 0 45,f2e1,0
2r5/1b4k1/4p2p/3qP1p1/1p1P2P1/p1pQRNKP/1bR5/4B3 w - - 0 46,h3h4,0
2r5/1b4k1/4p2p/4P1p1/1pqP2PP/p1pQRNK1/1bR5/4B3 w - - 1 47,d3c4,0
