state,move,class
4r3/p1q3k1/1pp3pp/4Pp2/PP1P2bP/2PB4/5QP1/4R1K1 b - - 0 30,a7a5,0
4r3/2q3k1/1pp3pp/pP2Pp2/P2P2bP/2PB4/5QP1/4R1K1 b - - 0 31,c6c5,0
4r3/2q3k1/1p4pp/pPP1Pp2/P5bP/2PB4/5QP1/4R1K1 b - - 0 32,b6c5,0
4r3/2q3k1/6pp/pPp1Pp2/P5bP/2PBQ3/6P1/4R1K1 b - - 1 33,c7d8,0
3qr3/6k1/4P1pp/pPp2p2/P5bP/2PBQ3/6P1/4R1K1 b - - 0 34,d8d6,0
4r3/6k1/1P1qP1pp/p1p2p2/P5bP/2PBQ3/6P1/4R1K1 b - - 0 35,f5f4,0
4r3/6k1/1P1qP1pp/p1p1Q3/P4pbP/2PB4/6P1/4R1K1 b - - 1 36,d6e5,0
4r3/6k1/1P2P1pp/p1p1R3/P4pbP/2PB4/6P1/6K1 b - - 0 37,g7f6,0
4r3/8/1P2Pkpp/p1R5/P4pbP/2PB4/6P1/6K1 b - - 0 38,e8b8,0
1r6/8/1PR1Pkpp/p7/P4pbP/2PB4/6P1/6K1 b - - 2 39,g6g5,0
1r6/8/BPR1Pk1p/p5p1/P4pbP/2P5/6P1/6K1 b - - 1 40,g5h4,0
1r6/1P6/B1R1Pk1p/p7/P4pbp/2P5/6P1/6K1 b - - 0 41,g4e6,0
1rR5/1P6/B3bk1p/p7/P4p1p/2P5/6P1/6K1 b - - 1 42,e6c8,0
1rQ5/8/B4k1p/p7/P4p1p/2P5/6P1/6K1 b - - 0 43,b8c8,0
2B5/8/5k1p/p7/P4p1p/2P5/6P1/6K1 b - - 0 44,f6e7,0
2B5/4k3/7p/p7/P4p1p/2P5/6PK/8 b - - 2 45,e7d6,0
8/8/B2k3p/p7/P4p1p/2P5/6PK/8 b - - 4 46,d6e5,0
8/8/7p/p3k3/P4p1p/2PB4/6PK/8 b - - 6 47,e5f6,0
8/8/5k1p/p7/P4p1p/2PB3K/6P1/8 b - - 8 48,f6g5,0
8/8/7p/p5k1/P3Bp1p/2P4K/6P1/8 b - - 10 49,g5f6,0
8/8/5k1p/p7/P4p1p/2PB3K/6P1/8 b - - 12 50,f6g5,0
8/8/7p/p5k1/P1P2p1p/3B3K/6P1/8 b - - 0 51,g5f6,0
8/8/5k1p/p7/P1P1Bp1p/7K/6P1/8 b - - 2 52,f6f7,0
8/5k2/7p/p1P5/P3Bp1p/7K/6P1/8 b - - 0 53,f7f6,0
8/8/5k1p/p1P5/P3Bp1K/8/6P1/8 b - - 0 54,h6h5,0
8/8/5k2/p1P4K/P3Bp2/8/6P1/8 b - - 0 55,f6e5,0
8/8/2P5/p3k2K/P3Bp2/8/6P1/8 b - - 0 56,e5d6,0
8/8/2Pk4/p7/P3BpK1/8/6P1/8 b - - 2 57,d6e6,0
8/8/2P1k3/p7/P3BK2/8/6P1/8 b - - 0 58,e6d6,0
8/8/2Pk4/p7/P3BKP1/8/8/8 b - - 0 59,d6e6,0
8/8/2P1k3/p5P1/P3BK2/8/8/8 b - - 0 60,e6e7,0
8/4k3/2P5/p3K1P1/P3B3/8/8/8 b - - 2 61,e7d8,0
3k4/8/2P3P1/p3K3/P3B3/8/8/8 b - - 0 62,d8c7,0
8/2k3P1/2P5/p3K3/P3B3/8/8/8 b - - 0 63,c7b6,0
8/6P1/1kPK4/p7/P3B3/8/8/8 b - - 2 64,b6a7,0
6Q1/k7/2PK4/p7/P3B3/8/8/8 b - - 0 65,a7a6,0
Q7/8/k1PK4/p7/P3B3/8/8/8 b - - 2 66,a6b6,0
8/1Q6/1kPK4/p7/P3B3/8/8/8 b - - 4 67,,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,0
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,0
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,b1c3,0
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,d1g4,0
rnbqk2r/ppp2ppp/4pn2/3p4/1b1PP1Q1/2N5/PPP2PPP/R1B1KBNR w KQkq - 4 5,g4g7,0
rnbqk1r1/ppp2pQp/4pn2/3p4/1b1PP3/2N5/PPP2PPP/R1B1KBNR w KQq - 1 6,g7h6,0
rnbqk3/ppp2p1p/4pnrQ/3p4/1b1PP3/2N5/PPP2PPP/R1B1KBNR w KQq - 3 7,h6e3,0
rnbqk3/pp3p1p/4pnr1/2pp4/1b1PP3/2N1Q3/PPP2PPP/R1B1KBNR w KQq - 0 8,g1e2,0
rnbqk3/pp3p1p/4pnr1/3p4/1b1pP3/2N1Q3/PPP1NPPP/R1B1KB1R w KQq - 0 9,e2d4,0
rnbqk3/pp3p1p/4p1r1/3p4/1b1Nn3/2N1Q3/PPP2PPP/R1B1KB1R w KQq - 0 10,a2a3,0
rnbqk3/pp3p1p/4p1r1/3p4/3Nn3/P1b1Q3/1PP2PPP/R1B1KB1R w KQq - 0 11,b2c3,0
rnbqk3/pp3p1p/6r1/3pp3/3Nn3/P1P1Q3/2P2PPP/R1B1KB1R w KQq - 0 12,d4f3,0
r1bqk3/pp3p1p/2n3r1/3pp3/4n3/P1P1QN2/2P2PPP/R1B1KB1R w KQq - 2 13,c3c4,0
r1bqk3/pp5p/2n3r1/3ppp2/2P1n3/P3QN2/2P2PPP/R1B1KB1R w KQq - 0 14,c4d5,0
r1b1k3/pp5p/2n3r1/3qpp2/4n3/P3QN2/2P2PPP/R1B1KB1R w KQq - 0 15,c2c4,0
r1bqk3/pp5p/2n3r1/4pp2/2P1n3/P3QN2/5PPP/R1B1KB1R w KQq - 1 16,c1d2,0
r2qk3/pp5p/2n1b1r1/4pp2/2P1n3/P3QN2/3B1PPP/R3KB1R w KQq - 3 17,a1d1,0
r3k3/pp2q2p/2n1b1r1/4pp2/2P1n3/P3QN2/3B1PPP/3RKB1R w Kq - 5 18,g2g3,0
2kr4/pp2q2p/2n1b1r1/4pp2/2P1n3/P3QNP1/3B1P1P/3RKB1R w K - 1 19,f1e2,0
2kr4/pp5p/2n1bqr1/4pp2/2P1n3/P3QNP1/3BBP1P/3RK2R w K - 3 20,e1g1,0
2kr4/pp5p/2n1bqr1/4p3/2P1np2/P3QNP1/3BBP1P/3R1RK1 w - - 0 21,e3e4,0
2kr4/pp5p/2n2qr1/4pb2/2P1Qp2/P4NP1/3BBP1P/3R1RK1 w - - 1 22,e4d5,0
2k5/pp5p/2n2qr1/3rpb2/2P2p2/P4NP1/3BBP1P/3R1RK1 w - - 0 23,c4d5,0
2kn4/pp5p/5qr1/3Ppb2/5p2/P4NP1/3BBP1P/3R1RK1 w - - 1 24,d2a5,0
2k5/pp3n1p/5qr1/B2Ppb2/5p2/P4NP1/4BP1P/3R1RK1 w - - 3 25,d5d6,0
2k5/pp1b1n1p/3P1qr1/B3p3/5p2/P4NP1/4BP1P/3R1RK1 w - - 1 26,e2d3,0
2k5/p2b1n1p/1p1P1qr1/B3p3/5p2/P2B1NP1/5P1P/3R1RK1 w - - 0 27,a5c3,0
2k5/p4n1p/1pbP1qr1/4p3/5p2/P1BB1NP1/5P1P/3R1RK1 w - - 2 28,d6d7,0
3k4/p2P1n1p/1pb2qr1/4p3/5p2/P1BB1NP1/5P1P/3R1RK1 w - - 1 29,d3g6,0
3k4/p2P1n2/1pb2qp1/4p3/5p2/P1B2NP1/5P1P/3R1RK1 w - - 0 30,f3d2,0
3k4/p2P1n2/1pb3p1/4pq2/5p2/P1B3P1/3N1P1P/3R1RK1 w - - 2 31,f2f3,0
3k4/p2P1n2/1pb3p1/4p3/5p2/P1Bq1PP1/3N3P/3R1RK1 w - - 1 32,d1c1,0
3k4/p2P1n2/1pb3p1/4p3/5p2/P1B1qPP1/3N3P/2R2RK1 w - - 3 33,g1h1,0
3k4/p2P1n2/1pb3p1/4p3/8/P1B1qPp1/3N3P/2R2R1K w - - 0 34,h2g3,0
3k4/p2P1n2/1p4p1/1b2p3/8/P1B1qPP1/3N4/2R2R1K w - - 1 35,d2e4,0
3k4/p2P1n2/1p4p1/4p3/4N3/P1B1qPP1/8/2R2b1K w - - 0 36,c1f1,0
3k4/p2P4/1p1n2p1/4p3/4N3/P1B1qPP1/8/5R1K w - - 1 37,e4d6,0
3k4/p2P4/1p1N2p1/4p3/8/P1q2PP1/8/5R1K w - - 0 38,a3a4,0
3k4/p2P4/1p1N2p1/4p3/P7/1q3PP1/8/5R1K w - - 1 39,h1g2,0
8/p2k4/1p1N2p1/4p3/P7/1q3PP1/6K1/5R2 w - - 0 40,d6e4,0
8/p2k4/1p4p1/4p3/q3N3/5PP1/6K1/5R2 w - - 0 41,e4f6,0
8/p7/1p2kNp1/4p3/q7/5PP1/6K1/5R2 w - - 2 42,f6h7,0
8/7N/1p2k1p1/p3p3/q7/5PP1/6K1/5R2 w - - 0 43,f1f2,0
8/7N/1pq1k1p1/p3p3/8/5PP1/5RK1/8 w - - 2 44,f2e2,0
8/7N/1pq1k1p1/4p3/p7/5PP1/4R1K1/8 w - - 0 45,g3g4,0
8/7N/1p2k1p1/1q2p3/p5P1/5P2/4R1K1/8 w - - 1 46,e2d2,0
8/4k2N/1p4p1/1q2p3/p5P1/5P2/3R2K1/8 w - - 3 47,g4g5,0
8/4k2N/1p4p1/1q2p1P1/8/p4P2/3R2K1/8 w - - 0 48,h7f6,0
8/4k3/1p3Np1/4p1P1/8/pq3P2/3R2K1/8 w - - 2 49,d2e2,0
8/8/1p1k1Np1/4p1P1/8/pq3P2/4R1K1/8 w - - 4 50,f6e4,0
8/8/1p2k1p1/4p1P1/4N3/pq3P2/4R1K1/8 w - - 6 51,e2e1,0
8/8/1p2k1p1/4p1P1/4N3/1q3P2/p5K1/4R3 w - - 0 52,e4f2,0
8/8/1p2k1p1/4p1P1/8/2q2P2/p4NK1/4R3 w - - 2 53,g2f1,0
8/8/1p2k1p1/4p1P1/8/2q2P2/5N2/r3RK2 w - - 0 54,e1a1,0
8/8/1p2k1p1/4p1P1/8/5P2/5N2/q4K2 w - - 0 55,f1e2,0
8/8/1p2k1p1/4p1P1/8/5P2/1q2KN2/8 w - - 2 56,e2f1,0
8/8/1p4p1/4pkP1/8/5P2/1q3N2/5K2 w - - 4 57,f1e1,0
8/8/1p4p1/4pkP1/8/5P2/2q2N2/4K3 w - - 6 58,f2h3,0
8/8/1p4p1/5kP1/4p3/5P1N/2q5/4K3 w - - 0 59,f3e4,0
8/8/1p4p1/6P1/4k3/7N/2q5/4K3 w - - 0 60,e1f1,0
8/8/1p4p1/6P1/8/5k1N/2q5/5K2 w - - 2 61,h3g1,0
8/8/1p4p1/6P1/8/4k3/2q5/5KN1 w - - 4 62,g1e2,0
8/8/1p4p1/6P1/8/4k3/4q3/5K2 w - - 0 63,f1g1,0
8/8/1p4p1/6P1/8/5k2/4q3/6K1 w - - 2 64,g1h1,0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e6,1
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,1
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,f8b4,1
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP1Q1/2N5/PPP2PPP/R1B1KBNR b KQkq - 3 4,g8f6,1
rnbqk2r/ppp2pQp/4pn2/3p4/1b1PP3/2N5/PPP2PPP/R1B1KBNR b KQkq - 0 5,h8g8,1
rnbqk1r1/ppp2p1p/4pn1Q/3p4/1b1PP3/2N5/PPP2PPP/R1B1KBNR b KQq - 2 6,g8g6,1
rnbqk3/ppp2p1p/4pnr1/3p4/1b1PP3/2N1Q3/PPP2PPP/R1B1KBNR b KQq - 4 7,c7c5,1
rnbqk3/pp3p1p/4pnr1/2pp4/1b1PP3/2N1Q3/PPP1NPPP/R1B1KB1R b KQq - 1 8,c5d4,1
rnbqk3/pp3p1p/4pnr1/3p4/1b1NP3/2N1Q3/PPP2PPP/R1B1KB1R b KQq - 0 9,f6e4,1
rnbqk3/pp3p1p/4p1r1/3p4/1b1Nn3/P1N1Q3/1PP2PPP/R1B1KB1R b KQq - 0 10,b4c3,1
rnbqk3/pp3p1p/4p1r1/3p4/3Nn3/P1P1Q3/2P2PPP/R1B1KB1R b KQq - 0 11,e6e5,1
rnbqk3/pp3p1p/6r1/3pp3/4n3/P1P1QN2/2P2PPP/R1B1KB1R b KQq - 1 12,b8c6,1
r1bqk3/pp3p1p/2n3r1/3pp3/2P1n3/P3QN2/2P2PPP/R1B1KB1R b KQq - 0 13,f7f5,1
r1bqk3/pp5p/2n3r1/3Ppp2/4n3/P3QN2/2P2PPP/R1B1KB1R b KQq - 0 14,d8d5,1
r1b1k3/pp5p/2n3r1/3qpp2/2P1n3/P3QN2/5PPP/R1B1KB1R b KQq - 0 15,d5d8,1
r1bqk3/pp5p/2n3r1/4pp2/2P1n3/P3QN2/3B1PPP/R3KB1R b KQq - 2 16,c8e6,1
r2qk3/pp5p/2n1b1r1/4pp2/2P1n3/P3QN2/3B1PPP/3RKB1R b Kq - 4 17,d8e7,1
r3k3/pp2q2p/2n1b1r1/4pp2/2P1n3/P3QNP1/3B1P1P/3RKB1R b Kq - 0 18,e8c8,1
2kr4/pp2q2p/2n1b1r1/4pp2/2P1n3/P3QNP1/3BBP1P/3RK2R b K - 2 19,e7f6,1
2kr4/pp5p/2n1bqr1/4pp2/2P1n3/P3QNP1/3BBP1P/3R1RK1 b - - 4 20,f5f4,1
2kr4/pp5p/2n1bqr1/4p3/2P1Qp2/P4NP1/3BBP1P/3R1RK1 b - - 0 21,e6f5,1
2kr4/pp5p/2n2qr1/3Qpb2/2P2p2/P4NP1/3BBP1P/3R1RK1 b - - 2 22,d8d5,1
2k5/pp5p/2n2qr1/3Ppb2/5p2/P4NP1/3BBP1P/3R1RK1 b - - 0 23,c6d8,1
2kn4/pp5p/5qr1/B2Ppb2/5p2/P4NP1/4BP1P/3R1RK1 b - - 2 24,d8f7,1
2k5/pp3n1p/3P1qr1/B3pb2/5p2/P4NP1/4BP1P/3R1RK1 b - - 0 25,f5d7,1
2k5/pp1b1n1p/3P1qr1/B3p3/5p2/P2B1NP1/5P1P/3R1RK1 b - - 2 26,b7b6,1
2k5/p2b1n1p/1p1P1qr1/4p3/5p2/P1BB1NP1/5P1P/3R1RK1 b - - 1 27,d7c6,1
2k5/p2P1n1p/1pb2qr1/4p3/5p2/P1BB1NP1/5P1P/3R1RK1 b - - 0 28,c8d8,1
3k4/p2P1n1p/1pb2qB1/4p3/5p2/P1B2NP1/5P1P/3R1RK1 b - - 0 29,h7g6,1
3k4/p2P1n2/1pb2qp1/4p3/5p2/P1B3P1/3N1P1P/3R1RK1 b - - 1 30,f6f5,1
3k4/p2P1n2/1pb3p1/4pq2/5p2/P1B2PP1/3N3P/3R1RK1 b - - 0 31,f5d3,1
3k4/p2P1n2/1pb3p1/4p3/5p2/P1Bq1PP1/3N3P/2R2RK1 b - - 2 32,d3e3,1
3k4/p2P1n2/1pb3p1/4p3/5p2/P1B1qPP1/3N3P/2R2R1K b - - 4 33,f4g3,1
3k4/p2P1n2/1pb3p1/4p3/8/P1B1qPP1/3N4/2R2R1K b - - 0 34,c6b5,1
3k4/p2P1n2/1p4p1/1b2p3/4N3/P1B1qPP1/8/2R2R1K b - - 2 35,b5f1,1
3k4/p2P1n2/1p4p1/4p3/4N3/P1B1qPP1/8/5R1K b - - 0 36,f7d6,1
3k4/p2P4/1p1N2p1/4p3/8/P1B1qPP1/8/5R1K b - - 0 37,e3c3,1
3k4/p2P4/1p1N2p1/4p3/P7/2q2PP1/8/5R1K b - - 0 38,c3b3,1
3k4/p2P4/1p1N2p1/4p3/P7/1q3PP1/6K1/5R2 b - - 2 39,d8d7,1
8/p2k4/1p4p1/4p3/P3N3/1q3PP1/6K1/5R2 b - - 1 40,b3a4,1
8/p2k4/1p3Np1/4p3/q7/5PP1/6K1/5R2 b - - 1 41,d7e6,1
8/p6N/1p2k1p1/4p3/q7/5PP1/6K1/5R2 b - - 3 42,a7a5,1
8/7N/1p2k1p1/p3p3/q7/5PP1/5RK1/8 b - - 1 43,a4c6,1
8/7N/1pq1k1p1/p3p3/8/5PP1/4R1K1/8 b - - 3 44,a5a4,1
8/7N/1pq1k1p1/4p3/p5P1/5P2/4R1K1/8 b - - 0 45,c6b5,1
8/7N/1p2k1p1/1q2p3/p5P1/5P2/3R2K1/8 b - - 2 46,e6e7,1
8/4k2N/1p4p1/1q2p1P1/p7/5P2/3R2K1/8 b - - 0 47,a4a3,1
8/4k3/1p3Np1/1q2p1P1/8/p4P2/3R2K1/8 b - - 1 48,b5b3,1
8/4k3/1p3Np1/4p1P1/8/pq3P2/4R1K1/8 b - - 3 49,e7d6,1
8/8/1p1k2p1/4p1P1/4N3/pq3P2/4R1K1/8 b - - 5 50,d6e6,1
8/8/1p2k1p1/4p1P1/4N3/pq3P2/6K1/4R3 b - - 7 51,a3a2,1
8/8/1p2k1p1/4p1P1/8/1q3P2/p4NK1/4R3 b - - 1 52,b3c3,1
8/8/1p2k1p1/4p1P1/8/2q2P2/p4N2/4RK2 b - - 3 53,a2a1r,1
8/8/1p2k1p1/4p1P1/8/2q2P2/5N2/R4K2 b - - 0 54,c3a1,1
8/8/1p2k1p1/4p1P1/8/5P2/4KN2/q7 b - - 1 55,a1b2,1
8/8/1p2k1p1/4p1P1/8/5P2/1q3N2/5K2 b - - 3 56,e6f5,1
8/8/1p4p1/4pkP1/8/5P2/1q3N2/4K3 b - - 5 57,b2c2,1
8/8/1p4p1/4pkP1/8/5P1N/2q5/4K3 b - - 7 58,e5e4,1
8/8/1p4p1/5kP1/4P3/7N/2q5/4K3 b - - 0 59,f5e4,1
8/8/1p4p1/6P1/4k3/7N/2q5/5K2 b - - 1 60,e4f3,1
8/8/1p4p1/6P1/8/5k2/2q5/5KN1 b - - 3 61,f3e3,1
8/8/1p4p1/6P1/8/4k3/2q1N3/5K2 b - - 5 62,c2e2,1
8/8/1p4p1/6P1/8/4k3/4q3/6K1 b - - 1 63,e3f3,1
8/8/1p4p1/6P1/8/5k2/4q3/7K b - - 3 64,e2g2,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,1
rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,1
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,b1c3,1
rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,g1f3,1
rnbqk1nr/pp3ppp/2p1p3/3p4/1b1PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 5,f1d3,1
rnbqk1nr/pp3ppp/2p1p3/8/1b1Pp3/2NB1N2/PPP2PPP/R1BQK2R w KQkq - 0 6,d3e4,1
rnbqk2r/pp3ppp/2p1pn2/8/1b1PB3/2N2N2/PPP2PPP/R1BQK2R w KQkq - 1 7,d1d3,1
rnbqk2r/pp3ppp/2p1p3/8/1b1Pn3/2NQ1N2/PPP2PPP/R1B1K2R w KQkq - 0 8,d3e4,1
r1bqk2r/pp1n1ppp/2p1p3/8/1b1PQ3/2N2N2/PPP2PPP/R1B1K2R w KQkq - 1 9,e1g1,1
r1bq1rk1/pp1n1ppp/2p1p3/8/1b1PQ3/2N2N2/PPP2PPP/R1B2RK1 w - - 3 10,f1d1,1
r1b2rk1/pp1n1ppp/2p1p3/q7/1b1PQ3/2N2N2/PPP2PPP/R1BR2K1 w - - 5 11,c1d2,1
r1b2rk1/pp1nbppp/2p1p3/q7/3PQ3/2N2N2/PPPB1PPP/R2R2K1 w - - 7 12,a2a4,1
r1b2rk1/pp1nbppp/2p1p3/7q/P2PQ3/2N2N2/1PPB1PPP/R2R2K1 w - - 1 13,d2f4,1
r1b2rk1/pp2bppp/2p1pn2/7q/P2PQB2/2N2N2/1PP2PPP/R2R2K1 w - - 3 14,e4e2,1
r1b2rk1/pp2bppp/2p1p3/3n3q/P2P1B2/2N2N2/1PP1QPPP/R2R2K1 w - - 5 15,f4g3,1
r1b2rk1/pp2bppp/2p1p3/7q/P2P4/2n2NB1/1PP1QPPP/R2R2K1 w - - 0 16,b2c3,1
r1b2rk1/pp2bppp/4p3/2p4q/P2P4/2P2NB1/2P1QPPP/R2R2K1 w - - 0 17,a4a5,1
r1b2rk1/pp2bpp1/4p2p/P1p4q/3P4/2P2NB1/2P1QPPP/R2R2K1 w - - 0 18,d1b1,1
r1b1r1k1/pp2bpp1/4p2p/P1p4q/3P4/2P2NB1/2P1QPPP/RR4K1 w - - 2 19,e2b5,1
r1br2k1/pp2bpp1/4p2p/PQp4q/3P4/2P2NB1/2P2PPP/RR4K1 w - - 4 20,f3e5,1
r1br2k1/pp3pp1/3bp2p/PQp1N2q/3P4/2P3B1/2P2PPP/RR4K1 w - - 6 21,e5d3,1
r1br1bk1/pp3pp1/4p2p/PQp4q/3P4/2PN2B1/2P2PPP/RR4K1 w - - 8 22,d3c5,1
r1br1bk1/1p3pp1/p3p2p/PQN4q/3P4/2P3B1/2P2PPP/RR4K1 w - - 0 23,b5c4,1
r1br2k1/1p3pp1/p3p2p/P1b4q/2QP4/2P3B1/2P2PPP/RR4K1 w - - 0 24,c4c5,1
r1br2k1/1p3pp1/p3p2p/P1q5/3P4/2P3B1/2P2PPP/RR4K1 w - - 0 25,d4c5,1
r1b3k1/1p3pp1/p3p2p/P1Pr4/8/2P3B1/2P2PPP/RR4K1 w - - 1 26,g3d6,1
2b3k1/rp3pp1/p2Bp2p/P1Pr4/8/2P5/2P2PPP/RR4K1 w - - 3 27,c3c4,1
2b3k1/rp3pp1/p2Bp2p/P1P5/2P5/8/2Pr1PPP/RR4K1 w - - 1 28,b1d1,1
2b3k1/rp3pp1/p2Bp2p/P1P5/2P5/8/2P2PPP/R2r2K1 w - - 0 29,a1d1,1
r1b3k1/1p3pp1/p2Bp2p/P1P5/2P5/8/2P2PPP/3R2K1 w - - 1 30,d6c7,1
r1b3k1/1pB3p1/p3pp1p/P1P5/2P5/8/2P2PPP/3R2K1 w - - 0 31,d1d8,1
r1bR4/1pB2kp1/p3pp1p/P1P5/2P5/8/2P2PPP/6K1 w - - 2 32,c7d6,1
r1bR4/1p3kp1/p2B1p1p/P1P1p3/2P5/8/2P2PPP/6K1 w - - 0 33,f2f3,1
r1bR4/1p3kp1/p2B1p2/P1P1p2p/2P5/5P2/2P3PP/6K1 w - - 0 34,h2h4,1
r1bR4/1p3kp1/p2B1p2/P1P4p/2P1p2P/5P2/2P3P1/6K1 w - - 0 35,d8f8,1
r1b2R2/1p4p1/p2Bkp2/P1P4p/2P1p2P/5P2/2P3P1/6K1 w - - 2 36,f3e4,1
r1b2R2/6p1/p2Bkp2/PpP4p/2P1P2P/8/2P3P1/6K1 w - b6 0 37,f8e8,1
r1b1R3/5kp1/p2B1p2/PpP4p/2P1P2P/8/2P3P1/6K1 w - - 2 38,e8d8,1
r1bR4/5kp1/p2B1p2/P1P4p/2p1P2P/8/2P3P1/6K1 w - - 0 39,c5c6,1
r1bR4/5k2/p1PB1p2/P5pp/2p1P2P/8/2P3P1/6K1 w - - 0 40,g1f2,1
r1bR4/5k2/p1PB1p2/P6p/2p1P2p/8/2P2KP1/8 w - - 0 41,f2e3,1
r1bR4/8/p1PBkp2/P6p/2p1P2p/4K3/2P3P1/8 w - - 2 42,e3d4,1
r2R4/1b6/p1PBkp2/P6p/2pKP2p/8/2P3P1/8 w - - 4 43,c6b7,1
3r4/1P6/p2Bkp2/P6p/2pKP2p/8/2P3P1/8 w - - 0 44,b7b8q,1
1r6/8/p2Bkp2/P6p/2pKP2p/8/2P3P1/8 w - - 0 45,d6b8,1
1B6/8/p3k3/P4p1p/2pKP2p/8/2P3P1/8 w - - 0 46,e4e5,1
1B6/4k3/p7/P3Pp1p/2pK3p/8/2P3P1/8 w - - 1 47,d4d5,1
1B6/4k3/p7/P2KP2p/2p2p1p/8/2P3P1/8 w - - 0 48,d5e4,1
1B6/4k3/p7/P3P2p/2p1K2p/5p2/2P3P1/8 w - - 0 49,e4f3,1
1B6/5k2/p7/P3P2p/2p4p/5K2/2P3P1/8 w - - 1 50,f3f4,1
1B6/8/p3k3/P3P2p/2p2K1p/8/2P3P1/8 w - - 3 51,f4e4,1
1B6/3k4/p7/P3P2p/2p1K2p/8/2P3P1/8 w - - 5 52,e4f5,1
1B6/3k4/p7/P3PK1p/2p5/7p/2P3P1/8 w - - 0 53,g2h3,1
1Bk5/8/p7/P3PK1p/2p5/7P/2P5/8 w - - 1 54,e5e6,1
1k6/8/p3P3/P4K1p/2p5/7P/2P5/8 w - - 0 55,e6e7,1
8/2k1P3/p7/P4K1p/2p5/7P/2P5/8 w - - 1 56,f5e6,1
8/2k1P3/p3K3/P7/2p4p/7P/2P5/8 w - - 0 57,e7e8q,1
4Q3/2k5/p3K3/P7/7p/2p4P/2P5/8 w - - 0 58,e6d5,1
4Q3/1k6/p7/P2K4/7p/2p4P/2P5/8 w - - 2 59,e8e7,1
2k5/4Q3/p7/P2K4/7p/2p4P/2P5/8 w - - 4 60,d5c6,1
1k6/4Q3/p1K5/P7/7p/2p4P/2P5/8 w - - 6 61,e7b7,1
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c6,0
rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,0
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,e7e6,0
rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 4,f8b4,0
rnbqk1nr/pp3ppp/2p1p3/3p4/1b1PP3/2NB1N2/PPP2PPP/R1BQK2R b KQkq - 3 5,d5e4,0
rnbqk1nr/pp3ppp/2p1p3/8/1b1PB3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 0 6,g8f6,0
rnbqk2r/pp3ppp/2p1pn2/8/1b1PB3/2NQ1N2/PPP2PPP/R1B1K2R b KQkq - 2 7,f6e4,0
rnbqk2r/pp3ppp/2p1p3/8/1b1PQ3/2N2N2/PPP2PPP/R1B1K2R b KQkq - 0 8,b8d7,0
r1bqk2r/pp1n1ppp/2p1p3/8/1b1PQ3/2N2N2/PPP2PPP/R1B2RK1 b kq - 2 9,e8g8,0
r1bq1rk1/pp1n1ppp/2p1p3/8/1b1PQ3/2N2N2/PPP2PPP/R1BR2K1 b - - 4 10,d8a5,0
r1b2rk1/pp1n1ppp/2p1p3/q7/1b1PQ3/2N2N2/PPPB1PPP/R2R2K1 b - - 6 11,b4e7,0
r1b2rk1/pp1nbppp/2p1p3/q7/P2PQ3/2N2N2/1PPB1PPP/R2R2K1 b - - 0 12,a5h5,0
r1b2rk1/pp1nbppp/2p1p3/7q/P2PQB2/2N2N2/1PP2PPP/R2R2K1 b - - 2 13,d7f6,0
r1b2rk1/pp2bppp/2p1pn2/7q/P2P1B2/2N2N2/1PP1QPPP/R2R2K1 b - - 4 14,f6d5,0
r1b2rk1/pp2bppp/2p1p3/3n3q/P2P4/2N2NB1/1PP1QPPP/R2R2K1 b - - 6 15,d5c3,0
