state,move,class
6k1/p2nr1b1/8/1pp1Rp2/1PP3pP/P4PP1/5KRn/1N3b2 w - - 4 50,f2e3,0
6k1/p2n2b1/8/1pp1rp2/1PP3pP/P3KPP1/6Rn/1N3b2 w - - 0 51,e3d2,0
6k1/p2n2b1/8/1pp2p2/1PP3pP/P4PP1/3Kr1Rn/1N3b2 w - - 2 52,d2d3,0
6k1/p5b1/1n6/1pp2p2/1PP3pP/P2K1PP1/4r1Rn/1N3b2 w - - 4 53,b1d2,0
6k1/p5b1/1n6/1pp2p2/1PP3pP/P2K1nP1/3Nr1R1/5b2 w - - 0 54,d3c2,0
6k1/p5b1/1n6/1pp2p2/1PP3pP/P4nP1/2Kr2R1/5b2 w - - 0 55,c2b1,0
6k1/p5b1/1n6/1pp2p2/1PP3pP/P2b1nP1/3r2R1/1K6 w - - 2 56,b1c1,0
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,f7f6,1
rnbqkbnr/ppppp1pp/5p2/8/Q7/2P5/PP1PPPPP/RNB1KBNR b KQkq - 1 2,g7g5,1
rnbqkbnr/pppQp2p/5p2/6p1/8/2P5/PP1PPPPP/RNB1KBNR b KQkq - 0 3,e8f7,1
rnbq1bnr/ppp1Qk1p/5p2/6p1/8/2P5/PP1PPPPP/RNB1KBNR b KQ - 0 4,f7g6,1
rnbq1bnr/ppp4Q/5pk1/6p1/8/2P5/PP1PPPPP/RNB1KBNR b KQ - 0 5,h8h7,1
rnbq1bn1/ppp4r/5pk1/6p1/8/2P4N/PP1PPPPP/RNB1KB1R b KQ - 1 6,d8d2,1
rnb2bn1/ppp4r/5pk1/6p1/8/2P4N/PP1KPPPP/RNB2B1R b - - 0 7,f8a3,1
rnb3n1/ppp4r/5pk1/6p1/8/b1P2P1N/PP1KP1PP/RNB2B1R b - - 0 8,c7c6,1
rnb3n1/pp5r/2p2pk1/6p1/8/b1PK1P1N/PP2P1PP/RNB2B1R b - - 1 9,a3c5,1
rnb3n1/pp5r/2p2pk1/2b3p1/8/2PK1P1N/PP2P1PP/RNB2BR1 b - - 3 10,h7c7,1
rnb3n1/ppr5/2p2pk1/2b3p1/8/1PPK1P1N/P3P1PP/RNB2BR1 b - - 0 11,b7b6,1
rnb3n1/p1r5/1pp2pk1/2b3p1/5N2/1PPK1P2/P3P1PP/RNB2BR1 b - - 1 12,g6h7,1
rnb3n1/p1r4k/1pp2p2/2b3pN/8/1PPK1P2/P3P1PP/RNB2BR1 b - - 3 13,c7d7,1
rnb3n1/p2r3k/1pp2p2/2b3pN/8/1PP2P2/P1K1P1PP/RNB2BR1 b - - 5 14,d7d2,1
rnb3n1/p6k/1pp2p2/2b3pN/8/1PP2P2/P1KBP1PP/RN3BR1 b - - 0 15,c5a3,1
rnb3n1/p6k/1pp2p2/6pN/5B2/bPP2P2/P1K1P1PP/RN3BR1 b - - 2 16,h7g6,1
rnb3n1/p5N1/1pp2pk1/6p1/5B2/bPP2P2/P1K1P1PP/RN3BR1 b - - 4 17,c8f5,1
rn4n1/p5N1/1pp2pk1/5bp1/5B2/bPP2P2/P3P1PP/RN1K1BR1 b - - 6 18,f5c2,1
rn4n1/p5N1/1pp2pk1/6p1/5B2/bPP2P2/P1b1P1PP/RN2KBR1 b - - 8 19,c2d3,1
rn4n1/p5N1/1pp2pk1/6p1/1P3B2/b1Pb1P2/P3P1PP/RN2KBR1 b - - 0 20,d3e4,1
rn4n1/p5N1/1pp2pk1/6p1/1P2bB2/b1P2P1P/P3P1P1/RN2KBR1 b - - 0 21,f6f5,1
rn4n1/p7/1pp3k1/5ppN/1P2bB2/b1P2P1P/P3P1P1/RN2KBR1 b - - 1 22,c6c5,1
rn4n1/p7/1p4k1/2p2ppN/1P2bB2/b1P2P1P/P3P1P1/RN2KB1R b - - 1 23,b6b5,1
rn4n1/p7/6k1/1pp2ppN/1P2bB2/b1P2P1P/P2KP1P1/RN3B1R b - - 1 24,a3c1,1
rn4n1/p7/6k1/1pp2ppN/1P2bB2/2P2P1P/P3P1P1/RNbK1B1R b - - 3 25,e4c2,1
rn4n1/p7/6k1/1pp2ppN/1P3B2/2P2P1P/P1b1P1P1/RNb1KB1R b - - 5 26,c1d2,1
rn4n1/p7/6k1/1pp2ppN/1P3B2/2P2P1P/P1bbPKP1/RN3B1R b - - 7 27,d2e3,1
rn4n1/p7/6k1/1pp2ppN/1P3B2/2P1bP1P/P1b1P1P1/RN2KB1R b - - 9 28,e3d2,1
rn4n1/p7/6k1/1pp2ppN/1P3B2/2P2P1P/P1bbPKP1/RN3B1R b - - 11 29,g8h6,1
rn6/p7/6kn/1pp2ppN/1PP2B2/5P1P/P1bbPKP1/RN3B1R b - - 0 30,d2e3,1
rn6/p7/6kn/1pp2ppN/1PP2B2/4bPKP/P1b1P1P1/RN3B1R b - - 2 31,h6g4,1
rn6/p7/6k1/1pp2ppN/1PP2BnP/4bPK1/P1b1P1P1/RN3B1R b - - 0 32,c2d3,1
rn6/p7/6k1/1pp2ppN/1PP2BnP/3bbP1K/P3P1P1/RN3B1R b - - 2 33,e3f4,1
rn6/p7/6k1/1pp2ppN/1PP2bnP/3b1PPK/P3P3/RN3B1R b - - 0 34,g4h2,1
rn6/p7/6k1/1pp2ppN/1PP2b1P/3b1PPK/P3P2n/RN3BR1 b - - 2 35,f4c7,1
rn6/p1b5/5Nk1/1pp2pp1/1PP4P/3b1PPK/P3P2n/RN3BR1 b - - 4 36,g5g4,1
rn6/p1b5/5Nk1/1pp2p2/1PP3pP/3b1PP1/P3P1Kn/RN3BR1 b - - 1 37,c7f4,1
rn6/p7/5Nk1/1pp2p2/1PP2bpP/3b1PP1/P3PK1n/RN3BR1 b - - 3 38,f4e3,1
rn6/p7/5Nk1/1pp2p2/1PP3pP/3bbPP1/P3P2n/RN2KBR1 b - - 5 39,e3d2,1
rn6/p7/5Nk1/1pp2p2/1PP3pP/3b1PP1/P2bPK1n/RN3BR1 b - - 7 40,b8d7,1
r7/p2n4/5Nk1/1pp2p2/1PP3pP/P2b1PP1/3bPK1n/RN3BR1 b - - 0 41,a8c8,1
2r5/p2n4/6k1/1pp2p1N/1PP3pP/P2b1PP1/3bPK1n/RN3BR1 b - - 2 42,c8e8,1
4r3/p2n4/6k1/1pp2p1N/1PP3pP/P2bPPP1/3b1K1n/RN3BR1 b - - 0 43,e8e3,1
8/p2n2N1/6k1/1pp2p2/1PP3pP/P2brPP1/3b1K1n/RN3BR1 b - - 1 44,d3f1,1
8/p2n2N1/6k1/1pp2p2/1PP3pP/P3rPP1/3b1KRn/RN3b2 b - - 1 45,e3e7,1
8/p2nr1N1/6k1/1pp2p2/1PP3pP/P4PP1/R2b1KRn/1N3b2 b - - 3 46,d2c3,1
8/p2nr1N1/6k1/1pp2p2/1PP3pP/P1b2PP1/4RKRn/1N3b2 b - - 5 47,c3g7,1
8/p2nr1b1/4R1k1/1pp2p2/1PP3pP/P4PP1/5KRn/1N3b2 b - - 1 48,g6f7,1
8/p2nrkb1/8/1pp1Rp2/1PP3pP/P4PP1/5KRn/1N3b2 b - - 3 49,f7g8,1
6k1/p2nr1b1/8/1pp1Rp2/1PP3pP/P3KPP1/6Rn/1N3b2 b - - 5 50,e7e5,1
6k1/p2n2b1/8/1pp1rp2/1PP3pP/P4PP1/3K2Rn/1N3b2 b - - 1 51,e5e2,1
6k1/p2n2b1/8/1pp2p2/1PP3pP/P2K1PP1/4r1Rn/1N3b2 b - - 3 52,d7b6,1
6k1/p5b1/1n6/1pp2p2/1PP3pP/P2K1PP1/3Nr1Rn/5b2 b - - 5 53,h2f3,1
6k1/p5b1/1n6/1pp2p2/1PP3pP/P4nP1/2KNr1R1/5b2 b - - 1 54,e2d2,1
6k1/p5b1/1n6/1pp2p2/1PP3pP/P4nP1/3r2R1/1K3b2 b - - 1 55,f1d3,1
6k1/p5b1/1n6/1pp2p2/1PP3pP/P2b1nP1/3r2R1/2K5 b - - 3 56,g7b2,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,c2c3,0
rnbqkbnr/ppppp1pp/5p2/8/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2,d1b3,0
rnbqkbnr/pp1pp1pp/2p2p2/8/8/1QP5/PP1PPPPP/RNB1KBNR w KQkq - 0 3,b3f7,0
rnbq1bnr/pp1ppkpp/2p2p2/8/8/2P5/PP1PPPPP/RNB1KBNR w KQ - 0 4,f2f3,0
rnb2bnr/ppqppkpp/2p2p2/8/8/2P2P2/PP1PP1PP/RNB1KBNR w KQ - 1 5,b2b4,0
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/2P2Pq1/P2PP1PP/RNB1KBNR w KQ - 1 6,e1d1,0
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/2P2P2/P2PP1PP/RNBKqBNR w - - 3 7,d1c2,0
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/2P2P2/P1KqP1PP/RNB2BNR w - - 0 8,c2b3,0
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/1KP2P2/P3P1PP/RNBq1BNR w - - 2 9,b3a3,0
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/KqP2P2/P3P1PP/RNB2BNR w - - 4 10,a3b3,0
rnb2bnr/pp1ppkp1/2p2p2/7p/1P6/1KP2P2/P3P1PP/RNB2BNR w - - 0 11,c1h6,0
rnb2bnr/pp1ppk2/2p2p1B/6pp/1P6/1KP2P2/P3P1PP/RN3BNR w - - 0 12,b1a3,0
rnb2bnr/p2ppk2/2p2p1B/1p4pp/1P6/NKP2P2/P3P1PP/R4BNR w - - 0 13,g2g4,0
rn3bnr/pb1ppk2/2p2p1B/1p4pp/1P4P1/NKP2P2/P3P2P/R4BNR w - - 1 14,a1c1,0
rn3bn1/pb1ppk1r/2p2p1B/1p4pp/1P4P1/NKP2P2/P3P2P/2R2BNR w - - 3 15,a3c4,0
rnb2bn1/p2ppk1r/2p2p1B/1p4pp/1PN3P1/1KP2P2/P3P2P/2R2BNR w - - 5 16,c4e5,0
rnb2bn1/p2pp2r/2p1kp1B/1p2N1pp/1P4P1/1KP2P2/P3P2P/2R2BNR w - - 7 17,c3c4,0
rnb2bn1/p2pp1r1/2p1kp1B/1p2N1pp/1PP3P1/1K3P2/P3P2P/2R2BNR w - - 1 18,c1b1,0
rnb2bn1/3pp1r1/2p1kp1B/pp2N1pp/1PP3P1/1K3P2/P3P2P/1R3BNR w - - 0 19,b1d1,0
1nb2bn1/r2pp1r1/2p1kp1B/pp2N1pp/1PP3P1/1K3P2/P3P2P/3R1BNR w - - 2 20,d1d6,0
1nb2bn1/r2pp1r1/2pR1p1B/pp2k1pp/1PP3P1/1K3P2/P3P2P/5BNR w - - 0 21,a2a3,0
1nb2bn1/r2pp1r1/2pR1p1B/pp4pp/1PP2kP1/PK3P2/4P2P/5BNR w - - 1 22,d6f6,0
1nb2bn1/r2pp1r1/2p2R1B/pp2k1pp/1PP3P1/PK3P2/4P2P/5BNR w - - 1 23,e2e3,0
rnb2bn1/3pp1r1/2p2R1B/pp2k1pp/1PP3P1/PK2PP2/7P/5BNR w - - 1 24,f6e6,0
rnb2bn1/3pp1r1/2p1k2B/pp4pp/1PP3P1/PK2PP2/7P/5BNR w - - 0 25,f3f4,0
rnb2bn1/3ppkr1/2p4B/pp4pp/1PP2PP1/PK2P3/7P/5BNR w - - 1 26,h2h3,0
rnb2bn1/3p1kr1/2p1p2B/pp4pp/1PP2PP1/PK2P2P/8/5BNR w - - 0 27,f1e2,0
rnb2b2/3p1kr1/2p1pn1B/pp4pp/1PP2PP1/PK2P2P/4B3/6NR w - - 2 28,a3a4,0
rnb2b2/3p1krn/2p1p2B/pp4pp/PPP2PP1/1K2P2P/4B3/6NR w - - 1 29,e2d1,0
rnb2b2/3pk1rn/2p1p2B/pp4pp/PPP2PP1/1K2P2P/8/3B2NR w - - 3 30,h1h2,0
1nb2b2/r2pk1rn/2p1p2B/pp4pp/PPP2PP1/1K2P2P/7R/3B2N1 w - - 5 31,h6g5,0
1nb2b2/r2p2rn/2pkp3/pp4Bp/PPP2PP1/1K2P2P/7R/3B2N1 w - - 1 32,g5e7,0
1nb2b2/r2pr2n/2pkp3/pp5p/PPP2PP1/1K2P2P/7R/3B2N1 w - - 0 33,h2g2,0
1nb2b2/2rpr2n/2pkp3/pp5p/PPP2PP1/1K2P2P/6R1/3B2N1 w - - 2 34,h3h4,0
1n3b2/2rpr2n/b1pkp3/pp5p/PPP2PPP/1K2P3/6R1/3B2N1 w - - 1 35,g1h3,0
1nb2b2/2rpr2n/2pkp3/pp5p/PPP2PPP/1K2P2N/6R1/3B4 w - - 3 36,b3a3,0
1nb2b2/2rpr2n/2pkp3/pp6/PPP2PpP/K3P2N/6R1/3B4 w - - 0 37,g2f2,0
1n3b2/1brpr2n/2pkp3/pp6/PPP2PpP/K3P2N/5R2/3B4 w - - 2 38,f2f3,0
1n3b2/1brpr2n/2pkp3/pp6/PPP2P1P/K3Pp1N/8/3B4 w - - 0 39,d1c2,0
1n6/1brpr1bn/2pkp3/pp6/PPP2P1P/K3Pp1N/2B5/8 w - - 2 40,a3b3,0
8/1brpr1bn/n1pkp3/pp6/PPP2P1P/1K2Pp1N/2B5/8 w - - 4 41,c2b1,0
8/1brpr2n/n1pkp2b/pp6/PPP2P1P/1K2Pp1N/8/1B6 w - - 6 42,h3g1,0
1n6/1brpr2n/2pkp2b/pp6/PPP2P1P/1K2Pp2/8/1B4N1 w - - 8 43,h4h5,0
1n6/2rpr2n/b1pkp2b/pp5P/PPP2P2/1K2Pp2/8/1B4N1 w - - 1 44,b1g6,0
1n6/2rpr3/b1pkp1Bb/pp4nP/PPP2P2/1K2Pp2/8/6N1 w - - 3 45,g6h7,0
1n6/1brpr2B/2pkp2b/pp4nP/PPP2P2/1K2Pp2/8/6N1 w - - 5 46,g1e2,0
1n6/1brpr2n/2pkp2b/pp5P/PPP2P2/1K2Pp2/4N3/8 w - - 0 47,b3c3,0
1n6/1brpr2n/2pkp2b/p6P/pPP2P2/2K1Pp2/4N3/8 w - - 0 48,c3c2,0
1n6/1brpr3/2pkpn1b/p6P/pPP2P2/4Pp2/2K1N3/8 w - - 2 49,b4b5,0
1n6/1brpr3/2pkp2b/pP1n3P/p1P2P2/4Pp2/2K1N3/8 w - - 1 50,c4c5,0
1n6/1brpr3/2p1p2b/pPkn3P/p4P2/4Pp2/2K1N3/8 w - - 0 51,f4f5,0
1n6/1brpr3/2p4b/pPknpP1P/p7/4Pp2/2K1N3/8 w - - 0 52,e2c1,0
1n6/1brpr3/2pk3b/pP1npP1P/p7/4Pp2/2K5/2N5 w - - 2 53,c1e2,0
1n6/1brpr3/2pk3b/pP2pP1P/p7/2n1Pp2/2K1N3/8 w - - 4 54,e2c1,0
1n6/1brp4/2pkr2b/pP2pP1P/p7/2n1Pp2/2K5/2N5 w - - 6 55,c2d2,0
1n6/1brp4/2pkr2b/pP3P1P/p3p3/2n1Pp2/3K4/2N5 w - - 0 56,c1e2,0
1n6/1brp4/2pkr3/pP3P1P/p3pb2/2n1Pp2/3KN3/8 w - - 2 57,f5f6,0
1n6/1brpr3/2pk1P2/pP5P/p3pb2/2n1Pp2/3KN3/8 w - - 1 58,d2e1,0
1n6/2rpr3/b1pk1P2/pP5P/p3pb2/2n1Pp2/4N3/4K3 w - - 3 59,e2g3,0
1n6/2rpr3/b1pk1P2/pP5P/p3p3/2n1bpN1/8/4K3 w - - 0 60,g3h1,0
1n6/1r1pr3/b1pk1P2/pP5P/p3p3/2n1bp2/8/4K2N w - - 2 61,h1g3,0
1n6/1r1p4/b1pkrP2/pP5P/p3p3/2n1bpN1/8/4K3 w - - 4 62,e1f1,0
1n6/3p4/b1pkrP2/pr5P/p3p3/2n1bpN1/8/5K2 w - - 0 63,g3f5,0
1n6/3p4/b1p1rP2/pr1k1N1P/p3p3/2n1bp2/8/5K2 w - - 2 64,f5e3,0
1n6/3p4/b1p1rP2/prk4P/p3p3/2n1Np2/8/5K2 w - - 1 65,f1f2,0
1n6/3p4/b1p1rP2/prk4P/p3p3/4Np2/4nK2/8 w - - 3 66,e3g2,0
1n6/3p4/b1p1rP2/prk4P/p7/4pp2/4nKN1/8 w - - 0 67,g2e3,0
1n6/3p4/b1p1rP2/prk4P/p7/4Np2/5K2/2n5 w - - 1 68,f2g3,0
1n6/3p4/bkp1rP2/pr5P/p7/4NpK1/8/2n5 w - - 3 69,e3d5,0
1n6/3p4/b1p1rP2/prkN3P/p7/5pK1/8/2n5 w - - 5 70,d5b6,0
1n6/3p4/bNp1rP2/pr5P/p2k4/5pK1/8/2n5 w - - 7 71,b6d5,0
1n6/8/b1pprP2/pr1N3P/p2k4/5pK1/8/2n5 w - - 0 72,d5b6,0
1n6/8/bNpprP2/pr5P/p7/4kpK1/8/2n5 w - - 2 73,b6d5,0
1n6/8/b1pprP2/pr1N3P/p3k3/5pK1/8/2n5 w - - 4 74,g3g4,0
1n6/4r3/b1pp1P2/pr1N3P/p3k1K1/5p2/8/2n5 w - - 6 75,g4h4,0
1n6/6r1/b1pp1P2/pr1N3P/p3k2K/5p2/8/2n5 w - - 8 76,d5f4,0
1n6/6r1/b1pp1P2/pr5P/p4k1K/5p2/8/2n5 w - - 0 77,f6f7,0
1n6/5P2/b1pp4/pr5P/p4krK/5p2/8/2n5 w - - 1 78,h4h3,0
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,f7f6,1
rnbqkbnr/ppppp1pp/5p2/8/8/1QP5/PP1PPPPP/RNB1KBNR b KQkq - 1 2,c7c6,1
rnbqkbnr/pp1ppQpp/2p2p2/8/8/2P5/PP1PPPPP/RNB1KBNR b KQkq - 1 3,e8f7,1
rnbq1bnr/pp1ppkpp/2p2p2/8/8/2P2P2/PP1PP1PP/RNB1KBNR b KQ - 0 4,d8c7,1
rnb2bnr/ppqppkpp/2p2p2/8/1P6/2P2P2/P2PP1PP/RNB1KBNR b KQ - 0 5,c7g3,1
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/2P2Pq1/P2PP1PP/RNBK1BNR b - - 2 6,g3e1,1
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/2P2P2/P1KPP1PP/RNB1qBNR b - - 4 7,e1d2,1
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/1KP2P2/P2qP1PP/RNB2BNR b - - 1 8,d2d1,1
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/K1P2P2/P3P1PP/RNBq1BNR b - - 3 9,d1b3,1
rnb2bnr/pp1ppkpp/2p2p2/8/1P6/1KP2P2/P3P1PP/RNB2BNR b - - 0 10,h7h5,1
rnb2bnr/pp1ppkp1/2p2p1B/7p/1P6/1KP2P2/P3P1PP/RN3BNR b - - 1 11,g7g5,1
rnb2bnr/pp1ppk2/2p2p1B/6pp/1P6/NKP2P2/P3P1PP/R4BNR b - - 1 12,b7b5,1
rnb2bnr/p2ppk2/2p2p1B/1p4pp/1P4P1/NKP2P2/P3P2P/R4BNR b - - 0 13,c8b7,1
rn3bnr/pb1ppk2/2p2p1B/1p4pp/1P4P1/NKP2P2/P3P2P/2R2BNR b - - 2 14,h8h7,1
rn3bn1/pb1ppk1r/2p2p1B/1p4pp/1PN3P1/1KP2P2/P3P2P/2R2BNR b - - 4 15,b7c8,1
rnb2bn1/p2ppk1r/2p2p1B/1p2N1pp/1P4P1/1KP2P2/P3P2P/2R2BNR b - - 6 16,f7e6,1
rnb2bn1/p2pp2r/2p1kp1B/1p2N1pp/1PP3P1/1K3P2/P3P2P/2R2BNR b - - 0 17,h7g7,1
rnb2bn1/p2pp1r1/2p1kp1B/1p2N1pp/1PP3P1/1K3P2/P3P2P/1R3BNR b - - 2 18,a7a5,1
rnb2bn1/3pp1r1/2p1kp1B/pp2N1pp/1PP3P1/1K3P2/P3P2P/3R1BNR b - - 1 19,a8a7,1
1nb2bn1/r2pp1r1/2pRkp1B/pp2N1pp/1PP3P1/1K3P2/P3P2P/5BNR b - - 3 20,e6e5,1
1nb2bn1/r2pp1r1/2pR1p1B/pp2k1pp/1PP3P1/PK3P2/4P2P/5BNR b - - 0 21,e5f4,1
1nb2bn1/r2pp1r1/2p2R1B/pp4pp/1PP2kP1/PK3P2/4P2P/5BNR b - - 0 22,f4e5,1
1nb2bn1/r2pp1r1/2p2R1B/pp2k1pp/1PP3P1/PK2PP2/7P/5BNR b - - 0 23,a7a8,1
rnb2bn1/3pp1r1/2p1R2B/pp2k1pp/1PP3P1/PK2PP2/7P/5BNR b - - 2 24,e5e6,1
rnb2bn1/3pp1r1/2p1k2B/pp4pp/1PP2PP1/PK2P3/7P/5BNR b - - 0 25,e6f7,1
rnb2bn1/3ppkr1/2p4B/pp4pp/1PP2PP1/PK2P2P/8/5BNR b - - 0 26,e7e6,1
rnb2bn1/3p1kr1/2p1p2B/pp4pp/1PP2PP1/PK2P2P/4B3/6NR b - - 1 27,g8f6,1
rnb2b2/3p1kr1/2p1pn1B/pp4pp/PPP2PP1/1K2P2P/4B3/6NR b - - 0 28,f6h7,1
rnb2b2/3p1krn/2p1p2B/pp4pp/PPP2PP1/1K2P2P/8/3B2NR b - - 2 29,f7e7,1
rnb2b2/3pk1rn/2p1p2B/pp4pp/PPP2PP1/1K2P2P/7R/3B2N1 b - - 4 30,a8a7,1
1nb2b2/r2pk1rn/2p1p3/pp4Bp/PPP2PP1/1K2P2P/7R/3B2N1 b - - 0 31,e7d6,1
1nb2b2/r2pB1rn/2pkp3/pp5p/PPP2PP1/1K2P2P/7R/3B2N1 b - - 2 32,g7e7,1
1nb2b2/r2pr2n/2pkp3/pp5p/PPP2PP1/1K2P2P/6R1/3B2N1 b - - 1 33,a7c7,1
1nb2b2/2rpr2n/2pkp3/pp5p/PPP2PPP/1K2P3/6R1/3B2N1 b - - 0 34,c8a6,1
1n3b2/2rpr2n/b1pkp3/pp5p/PPP2PPP/1K2P2N/6R1/3B4 b - - 2 35,a6c8,1
1nb2b2/2rpr2n/2pkp3/pp5p/PPP2PPP/K3P2N/6R1/3B4 b - - 4 36,h5g4,1
1nb2b2/2rpr2n/2pkp3/pp6/PPP2PpP/K3P2N/5R2/3B4 b - - 1 37,c8b7,1
1n3b2/1brpr2n/2pkp3/pp6/PPP2PpP/K3PR1N/8/3B4 b - - 3 38,g4f3,1
1n3b2/1brpr2n/2pkp3/pp6/PPP2P1P/K3Pp1N/2B5/8 b - - 1 39,f8g7,1
1n6/1brpr1bn/2pkp3/pp6/PPP2P1P/1K2Pp1N/2B5/8 b - - 3 40,b8a6,1
8/1brpr1bn/n1pkp3/pp6/PPP2P1P/1K2Pp1N/8/1B6 b - - 5 41,g7h6,1
8/1brpr2n/n1pkp2b/pp6/PPP2P1P/1K2Pp2/8/1B4N1 b - - 7 42,a6b8,1
1n6/1brpr2n/2pkp2b/pp5P/PPP2P2/1K2Pp2/8/1B4N1 b - - 0 43,b7a6,1
1n6/2rpr2n/b1pkp1Bb/pp5P/PPP2P2/1K2Pp2/8/6N1 b - - 2 44,h7g5,1
1n6/2rpr2B/b1pkp2b/pp4nP/PPP2P2/1K2Pp2/8/6N1 b - - 4 45,a6b7,1
1n6/1brpr2B/2pkp2b/pp4nP/PPP2P2/1K2Pp2/4N3/8 b - - 6 46,g5h7,1
1n6/1brpr2n/2pkp2b/pp5P/PPP2P2/2K1Pp2/4N3/8 b - - 1 47,b5a4,1
1n6/1brpr2n/2pkp2b/p6P/pPP2P2/4Pp2/2K1N3/8 b - - 1 48,h7f6,1
1n6/1brpr3/2pkpn1b/pP5P/p1P2P2/4Pp2/2K1N3/8 b - - 0 49,f6d5,1
1n6/1brpr3/2pkp2b/pPPn3P/p4P2/4Pp2/2K1N3/8 b - - 0 50,d6c5,1
1n6/1brpr3/2p1p2b/pPkn1P1P/p7/4Pp2/2K1N3/8 b - - 0 51,e6e5,1
1n6/1brpr3/2p4b/pPknpP1P/p7/4Pp2/2K5/2N5 b - - 1 52,c5d6,1
1n6/1brpr3/2pk3b/pP1npP1P/p7/4Pp2/2K1N3/8 b - - 3 53,d5c3,1
1n6/1brpr3/2pk3b/pP2pP1P/p7/2n1Pp2/2K5/2N5 b - - 5 54,e7e6,1
1n6/1brp4/2pkr2b/pP2pP1P/p7/2n1Pp2/3K4/2N5 b - - 7 55,e5e4,1
1n6/1brp4/2pkr2b/pP3P1P/p3p3/2n1Pp2/3KN3/8 b - - 1 56,h6f4,1
1n6/1brp4/2pkrP2/pP5P/p3pb2/2n1Pp2/3KN3/8 b - - 0 57,e6e7,1
1n6/1brpr3/2pk1P2/pP5P/p3pb2/2n1Pp2/4N3/4K3 b - - 2 58,b7a6,1
1n6/2rpr3/b1pk1P2/pP5P/p3pb2/2n1PpN1/8/4K3 b - - 4 59,f4e3,1
1n6/2rpr3/b1pk1P2/pP5P/p3p3/2n1bp2/8/4K2N b - - 1 60,c7b7,1
1n6/1r1pr3/b1pk1P2/pP5P/p3p3/2n1bpN1/8/4K3 b - - 3 61,e7e6,1
1n6/1r1p4/b1pkrP2/pP5P/p3p3/2n1bpN1/8/5K2 b - - 5 62,b7b5,1
1n6/3p4/b1pkrP2/pr3N1P/p3p3/2n1bp2/8/5K2 b - - 1 63,d6d5,1
1n6/3p4/b1p1rP2/pr1k3P/p3p3/2n1Np2/8/5K2 b - - 0 64,d5c5,1
1n6/3p4/b1p1rP2/prk4P/p3p3/2n1Np2/5K2/8 b - - 2 65,c3e2,1
1n6/3p4/b1p1rP2/prk4P/p3p3/5p2/4nKN1/8 b - - 4 66,e4e3,1
1n6/3p4/b1p1rP2/prk4P/p7/4Np2/4nK2/8 b - - 0 67,e2c1,1
1n6/3p4/b1p1rP2/prk4P/p7/4NpK1/8/2n5 b - - 2 68,c5b6,1
1n6/3p4/bkp1rP2/pr1N3P/p7/5pK1/8/2n5 b - - 4 69,b6c5,1
1n6/3p4/bNp1rP2/prk4P/p7/5pK1/8/2n5 b - - 6 70,c5d4,1
1n6/3p4/b1p1rP2/pr1N3P/p2k4/5pK1/8/2n5 b - - 8 71,d7d6,1
1n6/8/bNpprP2/pr5P/p2k4/5pK1/8/2n5 b - - 1 72,d4e3,1
1n6/8/b1pprP2/pr1N3P/p7/4kpK1/8/2n5 b - - 3 73,e3e4,1
1n6/8/b1pprP2/pr1N3P/p3k1K1/5p2/8/2n5 b - - 5 74,e6e7,1
1n6/4r3/b1pp1P2/pr1N3P/p3k2K/5p2/8/2n5 b - - 7 75,e7g7,1
1n6/6r1/b1pp1P2/pr5P/p3kN1K/5p2/8/2n5 b - - 9 76,e4f4,1
1n6/5Pr1/b1pp4/pr5P/p4k1K/5p2/8/2n5 b - - 0 77,g7g4,1
1n6/5P2/b1pp4/pr5P/p4kr1/5p1K/8/2n5 b - - 2 78,b5h5,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,b1a3,0
rnbqkbnr/pppp1ppp/8/4p3/8/N7/PPPPPPPP/R1BQKBNR w KQkq - 0 2,g1f3,0
rnbqkbnr/pppp1ppp/8/8/4p3/N4N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3,f3d4,0
rnbqkb1r/pppp1ppp/5n2/8/3Np3/N7/PPPPPPPP/R1BQKB1R w KQkq - 2 4,b2b4,0
rnbqk2r/pppp1ppp/5n2/8/1b1Np3/N7/P1PPPPPP/R1BQKB1R w KQkq - 0 5,c2c4,0
rnbq1rk1/pppp1ppp/5n2/8/1bPNp3/N7/P2PPPPP/R1BQKB1R w KQ - 1 6,f2f4,0
rnbq1rk1/ppp2ppp/5n2/3p4/1bPNpP2/N7/P2PP1PP/R1BQKB1R w KQ - 0 7,g2g4,0
