{'state': 'r1b1kbnr/1pP2ppp/2n1p3/p2p4/3P1B2/2P2N2/PP3PPP/RN1QKB1R b KQkq - 0 8', 'move1': Move.from_uci('d6c7')}
{'state': 'r1b1kbnr/1pP2p1p/2n1p1p1/p2p4/3P1B2/2P2N2/PP3PPP/RN1QKB1R w KQkq - 0 9', 'move2': Move.from_uci('g7g6')}
{'state': 'r1b1kbnr/1pP2p1p/2n1p1p1/p2p4/Q2P1B2/2P2N2/PP3PPP/RN2KB1R b KQkq - 1 9', 'move1': Move.from_uci('d1a4')}
{'state': 'r1b1kbnr/2P2p1p/2n1p1p1/pp1p4/Q2P1B2/2P2N2/PP3PPP/RN2KB1R w KQkq - 0 10', 'move2': Move.from_uci('b7b5')}
{'state': 'r1b1kbnr/2P2p1p/2n1p1p1/pB1p4/Q2P1B2/2P2N2/PP3PPP/RN2K2R b KQkq - 0 10', 'move1': Move.from_uci('f1b5')}
{'state': 'r1b1kbnr/2P4p/2n1p1p1/pB1p1p2/Q2P1B2/2P2N2/PP3PPP/RN2K2R w KQkq - 0 11', 'move2': Move.from_uci('f7f5')}
{'state': 'r1b1kbnr/2P4p/2B1p1p1/p2p1p2/Q2P1B2/2P2N2/PP3PPP/RN2K2R b KQkq - 0 11', 'move1': Move.from_uci('b5c6')}
{'state': 'r3kbnr/2Pb3p/2B1p1p1/p2p1p2/Q2P1B2/2P2N2/PP3PPP/RN2K2R w KQkq - 1 12', 'move2': Move.from_uci('c8d7')}
{'state': 'r3kbnr/2PB3p/4p1p1/p2p1p2/Q2P1B2/2P2N2/PP3PPP/RN2K2R b KQkq - 0 12', 'move1': Move.from_uci('c6d7')}
{'state': 'r4bnr/2PBk2p/4p1p1/p2p1p2/Q2P1B2/2P2N2/PP3PPP/RN2K2R w KQ - 1 13', 'move2': Move.from_uci('e8e7')}
{'state': 'r4bnr/2PBk2p/2Q1p1p1/p2p1p2/3P1B2/2P2N2/PP3PPP/RN2K2R b KQ - 2 13', 'move1': Move.from_uci('a4c6')}
{'state': 'r4bnr/2PB3p/2Q1pkp1/p2p1p2/3P1B2/2P2N2/PP3PPP/RN2K2R w KQ - 3 14', 'move2': Move.from_uci('e7f6')}
{'state': 'r4bnr/2PB3p/2Q1pkp1/p2pBp2/3P4/2P2N2/PP3PPP/RN2K2R b KQ - 4 14', 'move1': Move.from_uci('f4e5')}
{'state': 'r4bnr/2PB1k1p/2Q1p1p1/p2pBp2/3P4/2P2N2/PP3PPP/RN2K2R w KQ - 5 15', 'move2': Move.from_uci('f6f7')}
{'state': 'r4bnr/2PB1k1p/4Q1p1/p2pBp2/3P4/2P2N2/PP3PPP/RN2K2R b KQ - 0 15', 'move1': Move.from_uci('c6e6')}
END OF GAME, AGENT 1 (Winner.WHITE) won{'state': 'rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1', 'move1': Move.from_uci('b1c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2', 'move2': Move.from_uci('d7d5')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/1RBQKBNR b Kkq - 1 2', 'move1': Move.from_uci('a1b1')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/3p4/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 3', 'move2': Move.from_uci('d5d4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P2p4/2N5/1PPPPPPP/1RBQKBNR b Kkq - 0 3', 'move1': Move.from_uci('a2a4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P7/2p5/1PPPPPPP/1RBQKBNR w Kkq - 0 4', 'move2': Move.from_uci('d4c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/PP6/2p5/2PPPPPP/1RBQKBNR b Kkq - 0 4', 'move1': Move.from_uci('b2b4')}
{'state': 'rnbqkbnr/1pp1pppp/8/p7/PP6/2p5/2PPPPPP/1RBQKBNR w Kkq - 0 5', 'move2': Move.from_uci('a7a5')}
{'state': 'rnbqkbnr/1pp1pppp/8/p7/PP1P4/2p5/2P1PPPP/1RBQKBNR b Kkq - 0 5', 'move1': Move.from_uci('d2d4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/Pp1P4/2p5/2P1PPPP/1RBQKBNR w Kkq - 0 6', 'move2': Move.from_uci('a5b4')}
{'state': 'rnbqkbnr/1pp1pppp/8/3P4/Pp6/2p5/2P1PPPP/1RBQKBNR b Kkq - 0 6', 'move1': Move.from_uci('d4d5')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/Pp6/2p5/2P1PPPP/1RBQKBNR w Kkq - 0 7', 'move2': Move.from_uci('e7e6')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/Pp6/2p5/1RP1PPPP/2BQKBNR b Kkq - 1 7', 'move1': Move.from_uci('b1b2')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/Pp6/8/1pP1PPPP/2BQKBNR w Kkq - 0 8', 'move2': Move.from_uci('c3b2')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/PpP5/8/1p2PPPP/2BQKBNR b Kkq c3 0 8', 'move1': Move.from_uci('c2c4')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/PpP5/8/4PPPP/1qBQKBNR w Kkq - 0 9', 'move2': Move.from_uci('b2b1q')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/PpP1P3/8/5PPP/1qBQKBNR b Kkq - 0 9', 'move1': Move.from_uci('e2e4')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/PpP1q3/8/5PPP/2BQKBNR w Kkq - 0 10', 'move2': Move.from_uci('b1e4')}
{'state': 'rnbqkbnr/1pp2ppp/4p3/3P4/PpP1q3/4B3/5PPP/3QKBNR b Kkq - 1 10', 'move1': Move.from_uci('c1e3')}
{'state': 'rnbqkbnr/1pp2ppp/8/3p4/PpP1q3/4B3/5PPP/3QKBNR w Kkq - 0 11', 'move2': Move.from_uci('e6d5')}
{'state': 'rnbqkbnr/1pp2ppp/8/3p4/PpP1qP2/4B3/6PP/3QKBNR b Kkq - 0 11', 'move1': Move.from_uci('f2f4')}
{'state': 'rnbqkbnr/1pp2ppp/8/3p4/PpP2P2/4q3/6PP/3QKBNR w Kkq - 0 12', 'move2': Move.from_uci('e4e3')}
{'state': 'rnbqkbnr/1pp2ppp/8/3p4/PpP2P2/4q3/4Q1PP/4KBNR b Kkq - 1 12', 'move1': Move.from_uci('d1e2')}
{'state': 'rnbqkbnr/1pp2ppp/8/3p4/PpP2P2/8/4q1PP/4KBNR w Kkq - 0 13', 'move2': Move.from_uci('e3e2')}
{'state': 'rnbqkbnr/1pp2ppp/8/3p4/PpP2P2/8/4B1PP/4K1NR b Kkq - 0 13', 'move1': Move.from_uci('f1e2')}
{'state': '1nbqkbnr/1pp2ppp/8/3p4/rpP2P2/8/4B1PP/4K1NR w Kk - 0 14', 'move2': Move.from_uci('a8a4')}
{'state': '1nbqkbnr/1pp2ppp/8/3p4/rpP2PP1/8/4B2P/4K1NR b Kk - 0 14', 'move1': Move.from_uci('g2g4')}
{'state': '1nb1kbnr/1pp2ppp/8/3p4/rpP2PPq/8/4B2P/4K1NR w Kk - 1 15', 'move2': Move.from_uci('d8h4')}
{'state': '1nb1kbnr/1pp2ppp/8/3p4/rpP2PPq/8/4B2P/3K2NR b k - 2 15', 'move1': Move.from_uci('e1d1')}
{'state': '1nb1kbnr/1pp2ppp/8/3p4/1pP2PPq/8/4B2P/r2K2NR w k - 3 16', 'move2': Move.from_uci('a4a1')}
{'state': '1nb1kbnr/1pp2ppp/8/3p4/1pP2PPq/8/2K1B2P/r5NR b k - 4 16', 'move1': Move.from_uci('d1c2')}
{'state': '1nb1kbnr/1pp2ppp/5q2/3p4/1pP2PP1/8/2K1B2P/r5NR w k - 5 17', 'move2': Move.from_uci('h4f6')}
{'state': '1nb1kbnr/1pp2ppp/5q2/3p4/1pP2PP1/5B2/2K4P/r5NR b k - 6 17', 'move1': Move.from_uci('e2f3')}
{'state': '1nb1kbnr/1pp2ppp/8/3p4/1pP2PP1/2q2B2/2K4P/r5NR w k - 7 18', 'move2': Move.from_uci('f6c3')}
END OF GAME, AGENT 2 (Winner.BLACK) won{'state': 'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1', 'move1': Move.from_uci('e2e4')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2', 'move2': Move.from_uci('b8c6')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2', 'move1': Move.from_uci('g1f3')}
{'state': 'r1bqkb1r/pppppppp/2n2n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 3 3', 'move2': Move.from_uci('g8f6')}
{'state': 'r1bqkb1r/pppppppp/2n2n2/4P3/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3', 'move1': Move.from_uci('e4e5')}
{'state': 'r1bqkb1r/pppppppp/2n5/4P3/6n1/5N2/PPPP1PPP/RNBQKB1R w KQkq - 1 4', 'move2': Move.from_uci('f6g4')}
{'state': 'r1bqkb1r/pppppppp/2n5/4P3/3P2n1/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4', 'move1': Move.from_uci('d2d4')}
{'state': 'r1bqkb1r/1ppppppp/2n5/p3P3/3P2n1/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5', 'move2': Move.from_uci('a7a5')}
{'state': 'r1bqkb1r/1ppppppp/2n5/p3P3/3P2n1/5N1P/PPP2PP1/RNBQKB1R b KQkq - 0 5', 'move1': Move.from_uci('h2h3')}
{'state': 'r1bqkb1r/2pppppp/2n5/pp2P3/3P2n1/5N1P/PPP2PP1/RNBQKB1R w KQkq - 0 6', 'move2': Move.from_uci('b7b5')}
{'state': 'r1bqkb1r/2pppppp/2n5/pp2P3/3P2P1/5N2/PPP2PP1/RNBQKB1R b KQkq - 0 6', 'move1': Move.from_uci('h3g4')}
{'state': 'r1bqkb1r/2pppp1p/2n5/pp2P1p1/3P2P1/5N2/PPP2PP1/RNBQKB1R w KQkq - 0 7', 'move2': Move.from_uci('g7g5')}
{'state': 'r1bqkb1r/2pppp1p/2n5/pp2P1N1/3P2P1/8/PPP2PP1/RNBQKB1R b KQkq - 0 7', 'move1': Move.from_uci('f3g5')}
{'state': 'r1bqkb1r/2pppp2/2n5/pp2P1Np/3P2P1/8/PPP2PP1/RNBQKB1R w KQkq - 0 8', 'move2': Move.from_uci('h7h5')}
{'state': 'r1bqkb1r/2pppp2/2n5/pp2P1Np/3P2P1/5Q2/PPP2PP1/RNB1KB1R b KQkq - 1 8', 'move1': Move.from_uci('d1f3')}
{'state': 'r1bqkb1r/2p1pp2/2n5/pp1pP1Np/3P2P1/5Q2/PPP2PP1/RNB1KB1R w KQkq d6 0 9', 'move2': Move.from_uci('d7d5')}
{'state': 'r1bqkb1r/2p1pQ2/2n5/pp1pP1Np/3P2P1/8/PPP2PP1/RNB1KB1R b KQkq - 0 9', 'move1': Move.from_uci('f3f7')}
{'state': 'r1bq1b1r/2pkpQ2/2n5/pp1pP1Np/3P2P1/8/PPP2PP1/RNB1KB1R w KQ - 1 10', 'move2': Move.from_uci('e8d7')}
{'state': 'r1bq1b1r/2pkp3/2n1Q3/pp1pP1Np/3P2P1/8/PPP2PP1/RNB1KB1R b KQ - 2 10', 'move1': Move.from_uci('f7e6')}
{'state': 'r1bqkb1r/2p1p3/2n1Q3/pp1pP1Np/3P2P1/8/PPP2PP1/RNB1KB1R w KQ - 3 11', 'move2': Move.from_uci('d7e8')}
{'state': 'r1bqkb1r/2p1p3/2n3Q1/pp1pP1Np/3P2P1/8/PPP2PP1/RNB1KB1R b KQ - 4 11', 'move1': Move.from_uci('e6g6')}
{'state': 'r1bq1b1r/2pkp3/2n3Q1/pp1pP1Np/3P2P1/8/PPP2PP1/RNB1KB1R w KQ - 5 12', 'move2': Move.from_uci('e8d7')}
{'state': 'r1bq1b1r/2pkp3/2n1P1Q1/pp1p2Np/3P2P1/8/PPP2PP1/RNB1KB1R b KQ - 0 12', 'move1': Move.from_uci('e5e6')}
{'state': 'r1bq1b1r/2p1p3/2nkP1Q1/pp1p2Np/3P2P1/8/PPP2PP1/RNB1KB1R w KQ - 1 13', 'move2': Move.from_uci('d7d6')}
{'state': 'r1bq1b1r/2p1pN2/2nkP1Q1/pp1p3p/3P2P1/8/PPP2PP1/RNB1KB1R b KQ - 2 13', 'move1': Move.from_uci('g5f7')}
END OF GAME, AGENT 1 (Winner.WHITE) won{'state': 'rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1', 'move1': Move.from_uci('b1c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2', 'move2': Move.from_uci('d7d5')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/1RBQKBNR b Kkq - 1 2', 'move1': Move.from_uci('a1b1')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/3p4/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 3', 'move2': Move.from_uci('d5d4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P2p4/2N5/1PPPPPPP/1RBQKBNR b Kkq - 0 3', 'move1': Move.from_uci('a2a4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P7/2p5/1PPPPPPP/1RBQKBNR w Kkq - 0 4', 'move2': Move.from_uci('d4c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/PP6/2p5/2PPPPPP/1RBQKBNR b Kkq - 0 4', 'move1': Move.from_uci('b2b4')}
{'state': 'rnbqkbnr/1pp1pppp/8/p7/PP6/2p5/2PPPPPP/1RBQKBNR w Kkq - 0 5', 'move2': Move.from_uci('a7a5')}
{'state': 'rnbqkbnr/1pp1pppp/8/p7/PP1P4/2p5/2P1PPPP/1RBQKBNR b Kkq - 0 5', 'move1': Move.from_uci('d2d4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/Pp1P4/2p5/2P1PPPP/1RBQKBNR w Kkq - 0 6', 'move2': Move.from_uci('a5b4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/Pp1P4/2p5/1RP1PPPP/2BQKBNR b Kkq - 1 6', 'move1': Move.from_uci('b1b2')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/Pp1P4/8/1pP1PPPP/2BQKBNR w Kkq - 0 7', 'move2': Move.from_uci('c3b2')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/PpPP4/8/1p2PPPP/2BQKBNR b Kkq c3 0 7', 'move1': Move.from_uci('c2c4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/PpPP4/8/4PPPP/1qBQKBNR w Kkq - 0 8', 'move2': Move.from_uci('b2b1q')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/PpPPP3/8/5PPP/1qBQKBNR b Kkq - 0 8', 'move1': Move.from_uci('e2e4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/PpPPq3/8/5PPP/2BQKBNR w Kkq - 0 9', 'move2': Move.from_uci('b1e4')}
{'state': 'rnbqkbnr/1pp1pppp/8/8/PpPPq3/4B3/5PPP/3QKBNR b Kkq - 1 9', 'move1': Move.from_uci('c1e3')}
{'state': 'rnbqkbnr/1pp1pppp/2q5/8/PpPP4/4B3/5PPP/3QKBNR w Kkq - 2 10', 'move2': Move.from_uci('e4c6')}
{'state': 'rnbqkbnr/1pp1pppp/2q5/2P5/Pp1P4/4B3/5PPP/3QKBNR b Kkq - 0 10', 'move1': Move.from_uci('c4c5')}
{'state': 'r1bqkbnr/1ppnpppp/2q5/2P5/Pp1P4/4B3/5PPP/3QKBNR w Kkq - 1 11', 'move2': Move.from_uci('b8d7')}
{'state': 'r1bqkbnr/1ppnpppp/2q5/2P5/Pp1P4/4B3/2Q2PPP/4KBNR b Kkq - 2 11', 'move1': Move.from_uci('d1c2')}
{'state': 'r1bqkbnr/1ppnpppp/8/2P5/qp1P4/4B3/2Q2PPP/4KBNR w Kkq - 0 12', 'move2': Move.from_uci('c6a4')}
{'state': 'r1bqkbnr/1ppnpppp/8/2P5/qp1P1P2/4B3/2Q3PP/4KBNR b Kkq - 0 12', 'move1': Move.from_uci('f2f4')}
{'state': 'r1bqkbnr/1ppnpppp/8/2P5/1p1P1P2/4B3/2q3PP/4KBNR w Kkq - 0 13', 'move2': Move.from_uci('a4c2')}
{'state': 'r1bqkbnr/1ppnpppp/8/2P5/1p1P1PP1/4B3/2q4P/4KBNR b Kkq - 0 13', 'move1': Move.from_uci('g2g4')}
{'state': '2bqkbnr/1ppnpppp/8/2P5/1p1P1PP1/4B3/2q4P/r3KBNR w Kk - 1 14', 'move2': Move.from_uci('a8a1')}
{'state': '2bqkbnr/1ppnpppp/8/2P5/1p1P1PP1/8/2q4P/r1B1KBNR b Kk - 2 14', 'move1': Move.from_uci('e3c1')}
{'state': '2bqkbnr/1ppnpppp/8/2P5/1p1P1PP1/8/2q4P/2r1KBNR w Kk - 0 15', 'move2': Move.from_uci('a1c1')}
END OF GAME, AGENT 2 (Winner.BLACK) won{'state': 'rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1', 'move1': Move.from_uci('b1c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2', 'move2': Move.from_uci('d7d5')}
{'state': 'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/1RBQKBNR b Kkq - 1 2', 'move1': Move.from_uci('a1b1')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/3p4/2N5/PPPPPPPP/1RBQKBNR w Kkq - 0 3', 'move2': Move.from_uci('d5d4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P2p4/2N5/1PPPPPPP/1RBQKBNR b Kkq - 0 3', 'move1': Move.from_uci('a2a4')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/P7/2p5/1PPPPPPP/1RBQKBNR w Kkq - 0 4', 'move2': Move.from_uci('d4c3')}
{'state': 'rnbqkbnr/ppp1pppp/8/8/PP6/2p5/2PPPPPP/1RBQKBNR b Kkq - 0 4', 'move1': Move.from_uci('b2b4')}
{'state': 'rnbqkbnr/ppp2ppp/8/4p3/PP6/2p5/2PPPPPP/1RBQKBNR w Kkq - 0 5', 'move2': Move.from_uci('e7e5')}
{'state': 'rnbqkbnr/ppp2ppp/8/4p3/PP1P4/2p5/2P1PPPP/1RBQKBNR b Kkq - 0 5', 'move1': Move.from_uci('d2d4')}
{'state': 'rnb1kbnr/ppp2ppp/8/4p3/PP1q4/2p5/2P1PPPP/1RBQKBNR w Kkq - 0 6', 'move2': Move.from_uci('d8d4')}
{'state': 'rnb1kbnr/ppp2ppp/8/4p3/PP1qP3/2p5/2P2PPP/1RBQKBNR b Kkq - 0 6', 'move1': Move.from_uci('e2e4')}
{'state': 'rnb1kbnr/ppp2ppp/8/4p3/PP2q3/2p5/2P2PPP/1RBQKBNR w Kkq - 0 7', 'move2': Move.from_uci('d4e4')}
{'state': 'rnb1kbnr/ppp2ppp/8/4p3/PP2q3/2p1B3/2P2PPP/1R1QKBNR b Kkq - 1 7', 'move1': Move.from_uci('c1e3')}
{'state': 'r1b1kbnr/ppp2ppp/2n5/4p3/PP2q3/2p1B3/2P2PPP/1R1QKBNR w Kkq - 2 8', 'move2': Move.from_uci('b8c6')}
{'state': 'r1b1kbnr/ppp2ppp/2n5/4p3/PP2q3/2p1BP2/2P3PP/1R1QKBNR b Kkq - 0 8', 'move1': Move.from_uci('f2f3')}
{'state': 'r1b1kbnr/ppp2ppp/2n5/4p3/PP6/2p1qP2/2P3PP/1R1QKBNR w Kkq - 0 9', 'move2': Move.from_uci('e4e3')}
{'state': 'r1b1kbnr/ppp2ppp/2n5/4p3/PP6/2p1qP2/2P1Q1PP/1R2KBNR b Kkq - 1 9', 'move1': Move.from_uci('d1e2')}
{'state': 'r1b1kbnr/ppp2ppp/2n5/4p3/PP6/2p2P2/2P1q1PP/1R2KBNR w Kkq - 0 10', 'move2': Move.from_uci('e3e2')}
{'state': 'r1b1kbnr/ppp2ppp/2n5/4p3/PP6/2p2P2/2P1B1PP/1R2K1NR b Kkq - 0 10', 'move1': Move.from_uci('f1e2')}
{'state': 'r1b1kbnr/ppp2ppp/8/4p3/Pn6/2p2P2/2P1B1PP/1R2K1NR w Kkq - 0 11', 'move2': Move.from_uci('c6b4')}
{'state': 'r1b1kbnr/ppp2ppp/8/4p3/Pn4P1/2p2P2/2P1B2P/1R2K1NR b Kkq - 0 11', 'move1': Move.from_uci('g2g4')}
{'state': 'r1b1kbnr/ppp2ppp/8/4p3/P5P1/2p2P2/2n1B2P/1R2K1NR w Kkq - 0 12', 'move2': Move.from_uci('b4c2')}
{'state': 'r1b1kbnr/ppp2ppp/8/4p3/P5P1/2p2P2/2n1B2P/1R1K2NR b kq - 1 12', 'move1': Move.from_uci('e1d1')}
{'state': 'r1b1kbnr/ppp2ppp/8/4p3/P5P1/2p1nP2/4B2P/1R1K2NR w kq - 2 13', 'move2': Move.from_uci('c2e3')}
{'state': 'r1b1kbnr/ppp2ppp/8/4p3/P5P1/2p1nP2/4B2P/1RK3NR b kq - 3 13', 'move1': Move.from_uci('d1c1')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5P1/b1p1nP2/4B2P/1RK3NR w kq - 4 14', 'move2': Move.from_uci('f8a3')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5P1/b1p1nP2/1R2B2P/2K3NR b kq - 5 14', 'move1': Move.from_uci('b1b2')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5P1/b3nP2/1p2B2P/2K3NR w kq - 0 15', 'move2': Move.from_uci('c3b2')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5P1/b3nP2/1p2B2P/1K4NR b kq - 1 15', 'move1': Move.from_uci('c1b1')}
{'state': 'r1b1k1nr/ppp2ppp/8/3np3/P5P1/b4P2/1p2B2P/1K4NR w kq - 2 16', 'move2': Move.from_uci('e3d5')}
{'state': 'r1b1k1nr/ppp2ppp/8/3np3/P5PP/b4P2/1p2B3/1K4NR b kq - 0 16', 'move1': Move.from_uci('h2h4')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5PP/b1n2P2/1p2B3/1K4NR w kq - 1 17', 'move2': Move.from_uci('d5c3')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5PP/b1n2P2/1pK1B3/6NR b kq - 2 17', 'move1': Move.from_uci('b1c2')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5PP/b1n2P2/2K1B3/1q4NR w kq - 0 18', 'move2': Move.from_uci('b2b1q')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5PP/b1n2P2/3KB3/1q4NR b kq - 1 18', 'move1': Move.from_uci('c2d2')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5PP/b1n2P2/3KB3/2q3NR w kq - 2 19', 'move2': Move.from_uci('b1c1')}
{'state': 'r1b1k1nr/ppp2ppp/8/4p3/P5PP/b1nK1P2/4B3/2q3NR b kq - 3 19', 'move1': Move.from_uci('d2d3')}
{'state': 'r3k1nr/ppp2ppp/4b3/4p3/P5PP/b1nK1P2/4B3/2q3NR w kq - 4 20', 'move2': Move.from_uci('c8e6')}
{'state': 'r3k1nr/ppp2ppp/4b3/4p3/P5PP/b1nK1P1N/4B3/2q4R b kq - 5 20', 'move1': Move.from_uci('g1h3')}
{'state': '2kr2nr/ppp2ppp/4b3/4p3/P5PP/b1nK1P1N/4B3/2q4R w - - 6 21', 'move2': Move.from_uci('e8c8')}
END OF GAME, AGENT 2 (Winner.BLACK) won{'state': 'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1', 'move1': Move.from_uci('e2e4')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2', 'move2': Move.from_uci('b8c6')}
{'state': 'r1bqkbnr/pppppppp/2n5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2', 'move1': Move.from_uci('d2d4')}
{'state': 'r1bqkbnr/ppp1pppp/2n5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3', 'move2': Move.from_uci('d7d5')}
{'state': 'r1bqkbnr/ppp1pppp/2n5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3', 'move1': Move.from_uci('e4e5')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4', 'move2': Move.from_uci('e7e6')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4', 'move1': Move.from_uci('c2c3')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3P3q/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5', 'move2': Move.from_uci('d8h4')}
{'state': 'r1b1kbnr/ppp2ppp/2n1p3/3pP3/3P3q/2PB4/PP3PPP/RNBQK1NR b KQkq - 2 5', 'move1': Move.from_uci('f1d3')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/2PB4/PP3PPP/RNBQK1NR w KQkq - 3 6', 'move2': Move.from_uci('h4d8')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq - 4 6', 'move1': Move.from_uci('g1f3')}
{'state': 'r1b1kbnr/pppq1ppp/2n1p3/3pP3/3P4/2PB1N2/PP3PPP/RNBQK2R w KQkq - 5 7', 'move2': Move.from_uci('d8d7')}
{'state': 'r1b1kbnr/pppq1ppp/2n1p3/3pP3/1P1P4/2PB1N2/P4PPP/RNBQK2R b KQkq - 0 7', 'move1': Move.from_uci('b2b4')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/1P1P4/2PB1N2/P4PPP/RNBQK2R w KQkq - 1 8', 'move2': Move.from_uci('d7d8')}
{'state': 'r1bqkbnr/ppp2ppp/2n1p3/3pP3/1P1P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 2 8', 'move1': Move.from_uci('b1d2')}
{'state': 'r1b1kbnr/ppp2ppp/2nqp3/3pP3/1P1P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 3 9', 'move2': Move.from_uci('d8d6')}
{'state': 'r1b1kbnr/ppp2ppp/2nPp3/3p4/1P1P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 9', 'move1': Move.from_uci('e5d6')}
{'state': 'r1b1kbnr/1pp2ppp/2nPp3/p2p4/1P1P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 10', 'move2': Move.from_uci('a7a5')}
{'state': 'r1b1kbnr/1pp2ppp/2nPp3/pP1p4/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 10', 'move1': Move.from_uci('b4b5')}
{'state': 'r1b1kbnr/1pp3pp/2nPp3/pP1p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R w KQkq - 0 11', 'move2': Move.from_uci('f7f5')}
{'state': 'r1b1kbnr/1pp3pp/2PPp3/p2p1p2/3P4/2PB1N2/P2N1PPP/R1BQK2R b KQkq - 0 11', 'move1': Move.from_uci('b5c6')}
